time,Half,Clock,Play,Score,game_id,home_id,away_id,game_date
2024-04-09,1,09:49:00,Substitution UConn: in Jaylin Stewart,18 - 21,5254137,560851,561044,2024-04-08
2024-04-09,1,09:49:00,Substitution UConn: out Cam Spencer,18 - 21,5254137,560851,561044,2024-04-08
2024-04-09,1,09:49:00,Substitution UConn: out Alex Karaban,18 - 21,5254137,560851,561044,2024-04-08
2024-04-09,1,09:49:00,"Free throw 1 of 2 missed by Zach Edey(Purdue), rebound offensive dead ball Purdue",18 - 21,5254137,560851,561044,2024-04-08
2024-04-09,1,09:49:00,Foul personal (shooting;2 free throws) (in the paint) Hassan Diarra(UConn),18 - 21,5254137,560851,561044,2024-04-08
2024-04-09,1,10:10:00,"3pt jump shot (outside right wing) made by Hassan Diarra(UConn), assist Tristen Newton(UConn)",18 - 21,5254137,560851,561044,2024-04-08
2024-04-09,1,10:18:00,"2pt layup (blocked) (in the paint) missed by Fletcher Loyer(Purdue), block Alex Karaban(UConn), rebound defensive Donovan Clingan(UConn)",18 - 18,5254137,560851,561044,2024-04-08
2024-04-09,1,10:23:00,"2pt jump shot (inside right) missed by Hassan Diarra(UConn), rebound defensive Mason Gillis(Purdue)",23 - 23,5254137,560851,561044,2024-04-08
2024-04-09,1,10:38:00,2pt pull up jump shot (inside right) missed by Braden Smith(Purdue),18 - 18,5254137,560851,561044,2024-04-08
2024-04-09,1,10:47:00,"2pt pull up jump shot (inside right) missed by Tristen Newton(UConn), rebound defensive Myles Colvin(Purdue)",18 - 18,5254137,560851,561044,2024-04-08
2024-04-09,1,11:09:00,2pt floating jump shot (2nd chance) (inside right) made by Braden Smith(Purdue),18 - 18,5254137,560851,561044,2024-04-08
2024-04-09,1,11:15:00,Substitution UConn: in Donovan Clingan,16 - 18,5254137,560851,561044,2024-04-08
2024-04-09,1,11:15:00,Substitution UConn: out Samson Johnson,16 - 18,5254137,560851,561044,2024-04-08
2024-04-09,1,11:15:00,"Foul personal (inside right) Samson Johnson(UConn), foul on Zach Edey(Purdue)",16 - 18,5254137,560851,561044,2024-04-08
2024-04-09,1,11:28:00,Substitution Purdue: in Fletcher Loyer,16 - 18,5254137,560851,561044,2024-04-08
2024-04-09,1,11:28:00,Substitution Purdue: out Camden Heide,16 - 18,5254137,560851,561044,2024-04-08
2024-04-09,1,11:28:00,Timeout commercial,16 - 18,5254137,560851,561044,2024-04-08
2024-04-09,1,11:28:00,"Foul personal (in the paint) Samson Johnson(UConn), foul on Myles Colvin(Purdue), foul on Mason Gillis(Purdue)",16 - 18,5254137,560851,561044,2024-04-08
2024-04-09,1,11:33:00,"3pt jump shot (outside left) missed by Myles Colvin(Purdue), rebound offensive Mason Gillis(Purdue)",16 - 18,5254137,560851,561044,2024-04-08
2024-04-09,1,11:59:00,"2pt layup (under the basket) made by Hassan Diarra(UConn), assist Alex Karaban(UConn)",16 - 18,5254137,560851,561044,2024-04-08
2024-04-09,1,12:19:00,Free throw 1 of 1 made by Zach Edey(Purdue),16 - 16,5254137,560851,561044,2024-04-08
2024-04-09,1,12:19:00,Substitution Purdue: in Myles Colvin,15 - 16,5254137,560851,561044,2024-04-08
2024-04-09,1,12:19:00,Substitution Purdue: out Lance Jones,15 - 16,5254137,560851,561044,2024-04-08
2024-04-09,1,12:19:00,Substitution UConn: in Samson Johnson,15 - 16,5254137,560851,561044,2024-04-08
2024-04-09,1,12:19:00,Substitution UConn: out Donovan Clingan,15 - 16,5254137,560851,561044,2024-04-08
2024-04-09,1,12:19:00,Foul personal (shooting;1 free throw) (in the paint) Donovan Clingan(UConn),15 - 16,5254137,560851,561044,2024-04-08
2024-04-09,1,12:19:00,2pt jump shot (in the paint) made by Zach Edey(Purdue),15 - 16,5254137,560851,561044,2024-04-08
2024-04-09,1,12:46:00,2pt floating jump shot (in the paint) made by Hassan Diarra(UConn),13 - 16,5254137,560851,561044,2024-04-08
2024-04-09,1,13:05:00,2pt hook shot (in the paint) made by Zach Edey(Purdue),13 - 14,5254137,560851,561044,2024-04-08
2024-04-09,1,13:29:00,"3pt step back jump shot (2nd chance) (outside right) missed by Cam Spencer(UConn), rebound defensive Zach Edey(Purdue)",11 - 14,5254137,560851,561044,2024-04-08
2024-04-09,1,13:33:00,"2pt driving layup (2nd chance;blocked) (under the basket) missed by Tristen Newton(UConn), block Zach Edey(Purdue), rebound offensive (team) UConn",11 - 14,5254137,560851,561044,2024-04-08
2024-04-09,1,13:41:00,"2pt jump shot (blocked) (in the paint) missed by Cam Spencer(UConn), block Zach Edey(Purdue), rebound offensive Hassan Diarra(UConn)",11 - 14,5254137,560851,561044,2024-04-08
2024-04-09,1,13:57:00,Substitution UConn: in Hassan Diarra,11 - 14,5254137,560851,561044,2024-04-08
2024-04-09,1,13:57:00,Substitution UConn: out Stephon Castle,11 - 14,5254137,560851,561044,2024-04-08
2024-04-09,1,13:57:00,"Foul personal (back court) Lance Jones(Purdue), foul on Stephon Castle(UConn)",11 - 14,5254137,560851,561044,2024-04-08
2024-04-09,1,13:59:00,"2pt driving layup (in the paint) missed by Braden Smith(Purdue), rebound defensive Stephon Castle(UConn)",11 - 14,5254137,560851,561044,2024-04-08
2024-04-09,1,14:23:00,"3pt jump shot (outside left wing) made by Tristen Newton(UConn), assist Stephon Castle(UConn)",11 - 14,5254137,560851,561044,2024-04-08
2024-04-09,1,14:51:00,2pt alley oop (off turnover) (under the basket) made by Zach Edey(Purdue),11 - 11,5254137,560851,561044,2024-04-08
2024-04-09,1,15:04:00,Substitution Purdue: in Mason Gillis,9 - 11,5254137,560851,561044,2024-04-08
2024-04-09,1,15:04:00,Substitution Purdue: out Trey Kaufman-Renn,9 - 11,5254137,560851,561044,2024-04-08
2024-04-09,1,15:04:00,Substitution Purdue: in Camden Heide,9 - 11,5254137,560851,561044,2024-04-08
2024-04-09,1,15:04:00,Substitution Purdue: out Fletcher Loyer,9 - 11,5254137,560851,561044,2024-04-08
2024-04-09,1,15:04:00,Timeout commercial,9 - 11,5254137,560851,561044,2024-04-08
2024-04-09,1,15:04:00,Turnover travel (inside left wing) Stephon Castle(UConn),9 - 11,5254137,560851,561044,2024-04-08
2024-04-09,1,15:10:00,"2pt layup (in the paint) missed by Stephon Castle(UConn), rebound offensive Alex Karaban(UConn)",9 - 11,5254137,560851,561044,2024-04-08
2024-04-09,1,15:16:00,"2pt hook shot (in the paint) missed by Zach Edey(Purdue), rebound defensive Cam Spencer(UConn)",9 - 11,5254137,560851,561044,2024-04-08
2024-04-09,1,15:36:00,2pt jump shot (inside right wing) made by Cam Spencer(UConn),9 - 11,5254137,560851,561044,2024-04-08
2024-04-09,1,16:05:00,2pt hook shot (in the paint) made by Zach Edey(Purdue),9 - 9,5254137,560851,561044,2024-04-08
2024-04-09,1,16:25:00,"2pt dunk (off turnover) (under the basket) made by Donovan Clingan(UConn), assist Cam Spencer(UConn)",7 - 9,5254137,560851,561044,2024-04-08
2024-04-09,1,16:44:00,Turnover bad pass (back court) Trey Kaufman-Renn(Purdue),7 - 7,5254137,560851,561044,2024-04-08
2024-04-09,1,16:48:00,"2pt pull up jump shot (in the paint) missed by Tristen Newton(UConn), rebound defensive Trey Kaufman-Renn(Purdue)",7 - 7,5254137,560851,561044,2024-04-08
2024-04-09,1,17:02:00,"2pt hook shot (in the paint) made by Zach Edey(Purdue), assist Braden Smith(Purdue)",7 - 7,5254137,560851,561044,2024-04-08
2024-04-09,1,17:22:00,2pt layup (in the paint) made by Cam Spencer(UConn),5 - 7,5254137,560851,561044,2024-04-08
2024-04-09,1,17:37:00,"2pt layup (blocked) (in the paint) missed by Trey Kaufman-Renn(Purdue), block Donovan Clingan(UConn), rebound defensive Donovan Clingan(UConn)",5 - 5,5254137,560851,561044,2024-04-08
2024-04-09,1,17:53:00,Free throw 2 of 2 made by Tristen Newton(UConn),5 - 5,5254137,560851,561044,2024-04-08
2024-04-09,1,17:53:00,Free throw 1 of 2 made by Tristen Newton(UConn),5 - 4,5254137,560851,561044,2024-04-08
2024-04-09,1,17:53:00,Foul personal (shooting;2 free throws) (in the paint) Fletcher Loyer(Purdue),5 - 3,5254137,560851,561044,2024-04-08
2024-04-09,1,18:12:00,Free throw 1 of 1 made by Lance Jones(Purdue),5 - 3,5254137,560851,561044,2024-04-08
2024-04-09,1,18:12:00,Foul personal (shooting;1 free throw) (in the paint) Tristen Newton(UConn),4 - 3,5254137,560851,561044,2024-04-08
2024-04-09,1,18:12:00,2pt driving layup (in the paint) made by Lance Jones(Purdue),4 - 3,5254137,560851,561044,2024-04-08
2024-04-09,1,18:40:00,"3pt jump shot (outside right) made by Cam Spencer(UConn), assist Stephon Castle(UConn)",2 - 3,5254137,560851,561044,2024-04-08
2024-04-09,1,19:02:00,2pt turnaround jump shot (in the paint) made by Trey Kaufman-Renn(Purdue),2 - 0,5254137,560851,561044,2024-04-08
2024-04-09,1,19:15:00,"3pt jump shot (outside left) missed by Alex Karaban(UConn), rebound defensive Braden Smith(Purdue)",0 - 0,5254137,560851,561044,2024-04-08
2024-04-09,1,19:27:00,Jump ball held ball UConn,0 - 0,5254137,560851,561044,2024-04-08
2024-04-09,1,19:31:00,"2pt hook shot (in the paint) missed by Zach Edey(Purdue), rebound defensive Stephon Castle(UConn)",0 - 0,5254137,560851,561044,2024-04-08
