Period,Clock,Play,Score,game_id,home_id,away_id,game_date,time
3,09:08:00,"3pt jump shot (outside right) missed by Flau'jae Johnson(LSU), rebound defensive Addison O'Grady(IOWA)",47 - 50,5254217,560818,560850,2024-04-01,2024-04-02
3,09:26:00,Free throw 2 of 2 made by Kate Martin(IOWA),47 - 50,5254217,560818,560850,2024-04-01,2024-04-02
3,09:26:00,Free throw 1 of 2 made by Kate Martin(IOWA),47 - 49,5254217,560818,560850,2024-04-01,2024-04-02
3,09:26:00,Foul personal (shooting;2 free throws) (under the basket) Flau'jae Johnson(LSU),47 - 48,5254217,560818,560850,2024-04-01,2024-04-02
3,09:35:00,Free throw 2 of 2 made by Flau'jae Johnson(LSU),47 - 48,5254217,560818,560850,2024-04-01,2024-04-02
3,09:35:00,Free throw 1 of 2 made by Flau'jae Johnson(LSU),46 - 48,5254217,560818,560850,2024-04-01,2024-04-02
3,09:35:00,Substitution IOWA: in Addison O'Grady,45 - 48,5254217,560818,560850,2024-04-01,2024-04-02
3,09:35:00,Substitution IOWA: out Hannah Stuelke,45 - 48,5254217,560818,560850,2024-04-01,2024-04-02
3,09:35:00,Foul personal (shooting;2 free throws) (under the basket) Hannah Stuelke(IOWA),45 - 48,5254217,560818,560850,2024-04-01,2024-04-02
3,09:46:00,3pt pull up jump shot (outside right) made by Caitlin Clark(IOWA),45 - 48,5254217,560818,560850,2024-04-01,2024-04-02
3,10:00:00,Period start,45 - 45,5254217,560818,560850,2024-04-01,2024-04-02
3,10:00:00,Substitution LSU: in Angel Reese,45 - 45,5254217,560818,560850,2024-04-01,2024-04-02
3,10:00:00,Substitution LSU: out Aalyah Del Rosario,45 - 45,5254217,560818,560850,2024-04-01,2024-04-02
3,10:00:00,Substitution IOWA: in Hannah Stuelke,45 - 45,5254217,560818,560850,2024-04-01,2024-04-02
3,10:00:00,Substitution IOWA: out Addison O'Grady,45 - 45,5254217,560818,560850,2024-04-01,2024-04-02
2,00:00:00,Period end (confirmed),45 - 45,5254217,560818,560850,2024-04-01,2024-04-02
2,00:00:00,2pt driving layup (under the basket) made by Flau'jae Johnson(LSU),45 - 45,5254217,560818,560850,2024-04-01,2024-04-02
2,00:13:00,"2pt jump shot (in the paint) made by Addison O'Grady(IOWA), assist Caitlin Clark(IOWA)",43 - 45,5254217,560818,560850,2024-04-01,2024-04-02
2,00:44:00,2pt pull up jump shot (inside center) made by Flau'jae Johnson(LSU),43 - 43,5254217,560818,560850,2024-04-01,2024-04-02
2,00:54:00,2pt driving layup (under the basket) made by Caitlin Clark(IOWA),41 - 43,5254217,560818,560850,2024-04-01,2024-04-02
2,01:03:00,Substitution LSU: in Aalyah Del Rosario,41 - 41,5254217,560818,560850,2024-04-01,2024-04-02
2,01:03:00,Substitution LSU: out Angel Reese,41 - 41,5254217,560818,560850,2024-04-01,2024-04-02
2,01:03:00,"Foul personal (back court) Angel Reese(LSU), foul on Addison O'Grady(IOWA)",41 - 41,5254217,560818,560850,2024-04-01,2024-04-02
2,01:03:00,"2pt turnaround jump shot (in the paint) missed by Aneesah Morrow(LSU), rebound defensive dead ball IOWA",41 - 41,5254217,560818,560850,2024-04-01,2024-04-02
2,01:18:00,2pt driving layup (under the basket) made by Caitlin Clark(IOWA),41 - 41,5254217,560818,560850,2024-04-01,2024-04-02
2,01:28:00,"3pt jump shot (outside left wing) missed by Mikaylah Williams(LSU), rebound defensive Addison O'Grady(IOWA)",41 - 39,5254217,560818,560850,2024-04-01,2024-04-02
2,01:35:00,"2pt driving layup (in the paint) missed by Sydney Affolter(IOWA), rebound defensive Angel Reese(LSU)",41 - 39,5254217,560818,560850,2024-04-01,2024-04-02
2,01:48:00,Free throw 2 of 2 made by Hailey Van Lith(LSU),41 - 39,5254217,560818,560850,2024-04-01,2024-04-02
2,01:48:00,Free throw 1 of 2 made by Hailey Van Lith(LSU),40 - 39,5254217,560818,560850,2024-04-01,2024-04-02
2,01:48:00,Foul personal (shooting;2 free throws) (in the paint) Caitlin Clark(IOWA),39 - 39,5254217,560818,560850,2024-04-01,2024-04-02
2,01:55:00,"2pt layup (under the basket) missed by Addison O'Grady(IOWA), rebound defensive Aneesah Morrow(LSU)",39 - 39,5254217,560818,560850,2024-04-01,2024-04-02
2,02:13:00,"2pt turnaround jump shot (2nd chance) (in the paint) missed by Aneesah Morrow(LSU), rebound defensive Kate Martin(IOWA)",39 - 39,5254217,560818,560850,2024-04-01,2024-04-02
2,02:17:00,"2pt jump shot (inside right) missed by Angel Reese(LSU), rebound offensive Aneesah Morrow(LSU)",39 - 39,5254217,560818,560850,2024-04-01,2024-04-02
2,02:25:00,"Foul personal (inside center) Gabbie Marshall(IOWA), foul on Flau'jae Johnson(LSU)",39 - 39,5254217,560818,560850,2024-04-01,2024-04-02
2,02:34:00,2pt driving layup (under the basket) made by Sydney Affolter(IOWA),39 - 39,5254217,560818,560850,2024-04-01,2024-04-02
2,02:40:00,Substitution IOWA: in Kate Martin,39 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,02:40:00,Substitution IOWA: out Kylie Feuerbach,39 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,03:02:00,Free throw 2 of 2 made by Angel Reese(LSU),39 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,03:02:00,"Free throw 1 of 2 missed by Angel Reese(LSU), rebound offensive dead ball LSU",38 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,03:02:00,Substitution IOWA: in Addison O'Grady,38 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,03:02:00,Substitution IOWA: in Kylie Feuerbach,38 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,03:02:00,Substitution IOWA: out Hannah Stuelke,38 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,03:02:00,Substitution IOWA: out Kate Martin,38 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,03:02:00,Timeout commercial,38 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,03:02:00,Foul personal (shooting;2 free throws) (under the basket) Hannah Stuelke(IOWA),38 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,03:28:00,"3pt pull up jump shot (outside left) missed by Caitlin Clark(IOWA), rebound defensive Angel Reese(LSU)",38 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,03:34:00,"2pt layup (2nd chance) (under the basket) missed by Mikaylah Williams(LSU), rebound defensive Caitlin Clark(IOWA)",38 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,03:37:00,"2pt layup (under the basket) missed by Hailey Van Lith(LSU), rebound offensive Mikaylah Williams(LSU)",38 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,03:48:00,"3pt jump shot (outside left) missed by Gabbie Marshall(IOWA), rebound defensive Mikaylah Williams(LSU)",38 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,03:57:00,"3pt jump shot (2nd chance) (outside right) missed by Hailey Van Lith(LSU), rebound defensive Gabbie Marshall(IOWA)",38 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,04:04:00,"3pt jump shot (outside right) missed by Hailey Van Lith(LSU), rebound offensive Mikaylah Williams(LSU)",38 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,04:23:00,"3pt jump shot (outside left) made by Caitlin Clark(IOWA), assist Gabbie Marshall(IOWA)",38 - 37,5254217,560818,560850,2024-04-01,2024-04-02
2,04:36:00,"2pt layup (under the basket) missed by Angel Reese(LSU), rebound defensive Sydney Affolter(IOWA)",38 - 34,5254217,560818,560850,2024-04-01,2024-04-02
2,04:48:00,"2pt layup (blocked) (under the basket) missed by Hannah Stuelke(IOWA), block Angel Reese(LSU), rebound defensive Aneesah Morrow(LSU)",38 - 34,5254217,560818,560850,2024-04-01,2024-04-02
2,05:12:00,2pt jump shot (inside left) made by Flau'jae Johnson(LSU),38 - 34,5254217,560818,560850,2024-04-01,2024-04-02
2,05:34:00,"3pt jump shot (outside left wing) missed by Sydney Affolter(IOWA), rebound defensive Mikaylah Williams(LSU)",36 - 34,5254217,560818,560850,2024-04-01,2024-04-02
2,05:46:00,"Foul personal (back court) Flau'jae Johnson(LSU), foul on Gabbie Marshall(IOWA)",36 - 34,5254217,560818,560850,2024-04-01,2024-04-02
2,05:48:00,"2pt jump shot (inside center) missed by Angel Reese(LSU), rebound defensive Kate Martin(IOWA), rebound defensive Gabbie Marshall(IOWA)",36 - 34,5254217,560818,560850,2024-04-01,2024-04-02
2,06:00:00,2pt driving layup (under the basket) made by Hannah Stuelke(IOWA),36 - 34,5254217,560818,560850,2024-04-01,2024-04-02
2,06:21:00,2pt layup (under the basket) made by Angel Reese(LSU),36 - 32,5254217,560818,560850,2024-04-01,2024-04-02
2,06:38:00,Free throw 2 of 2 made by Hannah Stuelke(IOWA),34 - 32,5254217,560818,560850,2024-04-01,2024-04-02
2,06:38:00,Free throw 1 of 2 made by Hannah Stuelke(IOWA),34 - 31,5254217,560818,560850,2024-04-01,2024-04-02
2,06:38:00,Substitution LSU: in Angel Reese,34 - 30,5254217,560818,560850,2024-04-01,2024-04-02
2,06:38:00,Substitution LSU: out Aalyah Del Rosario,34 - 30,5254217,560818,560850,2024-04-01,2024-04-02
2,06:38:00,Foul personal (shooting;2 free throws) (under the basket) Aalyah Del Rosario(LSU),34 - 30,5254217,560818,560850,2024-04-01,2024-04-02
2,06:48:00,"2pt jump shot (off turnover) (in the paint) missed by Aneesah Morrow(LSU), rebound defensive Hannah Stuelke(IOWA)",34 - 30,5254217,560818,560850,2024-04-01,2024-04-02
2,07:10:00,Turnover bad pass (inside right) Caitlin Clark(IOWA),34 - 30,5254217,560818,560850,2024-04-01,2024-04-02
2,07:19:00,"2pt pull up jump shot (in the paint) missed by Mikaylah Williams(LSU), rebound defensive Hannah Stuelke(IOWA)",34 - 30,5254217,560818,560850,2024-04-01,2024-04-02
2,07:31:00,"2pt driving layup (off turnover) (under the basket) missed by Hannah Stuelke(IOWA), rebound defensive Aalyah Del Rosario(LSU)",34 - 30,5254217,560818,560850,2024-04-01,2024-04-02
2,07:41:00,Turnover travel (inside left) Aneesah Morrow(LSU),34 - 30,5254217,560818,560850,2024-04-01,2024-04-02
2,08:01:00,Free throw 2 of 2 (off turnover) made by Caitlin Clark(IOWA),34 - 30,5254217,560818,560850,2024-04-01,2024-04-02
2,08:01:00,"Free throw 1 of 2 (off turnover) missed by Caitlin Clark(IOWA), rebound offensive dead ball IOWA, rebound offensive dead ball IOWA",34 - 29,5254217,560818,560850,2024-04-01,2024-04-02
2,08:01:00,Substitution LSU: in Aalyah Del Rosario,34 - 29,5254217,560818,560850,2024-04-01,2024-04-02
2,08:01:00,Substitution LSU: out Angel Reese,34 - 29,5254217,560818,560850,2024-04-01,2024-04-02
2,08:01:00,Foul personal (shooting;2 free throws) (in the paint) Angel Reese(LSU),34 - 29,5254217,560818,560850,2024-04-01,2024-04-02
2,08:17:00,Turnover travel (in the paint) Mikaylah Williams(LSU),34 - 29,5254217,560818,560850,2024-04-01,2024-04-02
2,08:31:00,"Turnover lost ball Sydney Affolter(IOWA), steal Aneesah Morrow(LSU)",34 - 29,5254217,560818,560850,2024-04-01,2024-04-02
2,08:31:00,Jump ball held ball LSU,34 - 29,5254217,560818,560850,2024-04-01,2024-04-02
2,08:44:00,Substitution IOWA: in Hannah Stuelke,34 - 29,5254217,560818,560850,2024-04-01,2024-04-02
2,08:44:00,Substitution IOWA: out AJ Ediger,34 - 29,5254217,560818,560850,2024-04-01,2024-04-02
2,08:44:00,"2pt layup (blocked) (under the basket) missed by AJ Ediger(IOWA), block Angel Reese(LSU), rebound offensive (team) IOWA",34 - 29,5254217,560818,560850,2024-04-01,2024-04-02
2,08:59:00,"2pt pull up jump shot (in the paint) missed by Mikaylah Williams(LSU), rebound defensive Sydney Affolter(IOWA)",34 - 29,5254217,560818,560850,2024-04-01,2024-04-02
2,09:20:00,"3pt jump shot (outside right) made by Sydney Affolter(IOWA), assist Caitlin Clark(IOWA)",34 - 29,5254217,560818,560850,2024-04-01,2024-04-02
2,09:34:00,3pt jump shot (outside left) made by Hailey Van Lith(LSU),34 - 26,5254217,560818,560850,2024-04-01,2024-04-02
2,09:52:00,"3pt step back jump shot (outside right) missed by Caitlin Clark(IOWA), rebound defensive Angel Reese(LSU)",31 - 26,5254217,560818,560850,2024-04-01,2024-04-02
2,10:00:00,Period start,31 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,00:00:00,Period end (confirmed),31 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,00:03:00,"3pt jump shot (outside left) missed by Kate Martin(IOWA), rebound defensive Mikaylah Williams(LSU)",31 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,00:39:00,"2pt driving layup (off turnover;fast break) (under the basket) made by Mikaylah Williams(LSU), assist Angel Reese(LSU)",31 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,00:45:00,"Turnover bad pass (inside right) Caitlin Clark(IOWA), steal Angel Reese(LSU), steal Angel Reese(LSU)",29 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,00:58:00,2pt pull up jump shot (off turnover) (inside left) made by Flau'jae Johnson(LSU),29 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,01:14:00,Turnover 5sec (team) (inside left) IOWA,27 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,01:14:00,Substitution IOWA: in AJ Ediger,27 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,01:14:00,Substitution IOWA: out Hannah Stuelke,27 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,01:14:00,Turnover out of bounds (back court) Aneesah Morrow(LSU),27 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,01:16:00,Turnover (in the paint) IOWA,27 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,01:19:00,"3pt jump shot (outside left wing) missed by Gabbie Marshall(IOWA), rebound defensive Aneesah Morrow(LSU)",27 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,01:22:00,Substitution LSU: in Hailey Van Lith,27 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,01:22:00,Substitution LSU: out Last-Tear Poa,27 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,01:22:00,Substitution IOWA: in Sydney Affolter,27 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,01:22:00,Substitution IOWA: out Kylie Feuerbach,27 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,01:22:00,"Foul personal (outside center) Last-Tear Poa(LSU), foul on Caitlin Clark(IOWA)",27 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,01:31:00,2pt driving layup (off turnover;fast break) (under the basket) made by Angel Reese(LSU),27 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,01:35:00,"Turnover bad pass (inside center) Caitlin Clark(IOWA), steal Angel Reese(LSU)",25 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,01:57:00,"2pt driving layup (fast break) (under the basket) made by Angel Reese(LSU), assist Aneesah Morrow(LSU)",25 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,02:02:00,"2pt driving layup (under the basket) missed by Kate Martin(IOWA), rebound defensive Aneesah Morrow(LSU)",23 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,02:11:00,"2pt jump shot (inside right) missed by Aneesah Morrow(LSU), rebound defensive Hannah Stuelke(IOWA)",23 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,02:25:00,"3pt pull up jump shot (outside left) missed by Caitlin Clark(IOWA), rebound defensive Aneesah Morrow(LSU)",23 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,02:48:00,"2pt layup (off turnover) (under the basket) missed by Angel Reese(LSU), rebound defensive Kylie Feuerbach(IOWA), rebound defensive Kylie Feuerbach(IOWA)",23 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,03:03:00,Substitution IOWA: in Kate Martin,23 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,03:03:00,Substitution IOWA: out Sydney Affolter,23 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,03:03:00,"Foul offensive (under the basket) Sydney Affolter(IOWA), turnover offensive Sydney Affolter(IOWA), foul on Aneesah Morrow(LSU)",23 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,03:16:00,"2pt layup (under the basket) made by Angel Reese(LSU), assist Mikaylah Williams(LSU)",23 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,03:29:00,Free throw 1 of 1 made by Caitlin Clark(IOWA),21 - 26,5254217,560818,560850,2024-04-01,2024-04-02
1,03:29:00,Substitution IOWA: in Kylie Feuerbach,21 - 25,5254217,560818,560850,2024-04-01,2024-04-02
1,03:29:00,Substitution IOWA: out Kate Martin,21 - 25,5254217,560818,560850,2024-04-01,2024-04-02
1,03:29:00,Timeout commercial,21 - 25,5254217,560818,560850,2024-04-01,2024-04-02
1,03:29:00,Foul personal (shooting;1 free throw) (under the basket) Last-Tear Poa(LSU),21 - 25,5254217,560818,560850,2024-04-01,2024-04-02
1,03:29:00,2pt driving layup (under the basket) made by Caitlin Clark(IOWA),21 - 25,5254217,560818,560850,2024-04-01,2024-04-02
1,03:47:00,2pt layup (2nd chance) (under the basket) made by Angel Reese(LSU),21 - 23,5254217,560818,560850,2024-04-01,2024-04-02
1,03:52:00,"3pt jump shot (outside right) missed by Mikaylah Williams(LSU), rebound offensive Angel Reese(LSU)",19 - 23,5254217,560818,560850,2024-04-01,2024-04-02
1,03:59:00,"2pt pull up jump shot (in the paint) missed by Caitlin Clark(IOWA), rebound defensive Angel Reese(LSU)",19 - 23,5254217,560818,560850,2024-04-01,2024-04-02
1,04:15:00,"2pt layup (under the basket) made by Aneesah Morrow(LSU), assist Last-Tear Poa(LSU)",19 - 23,5254217,560818,560850,2024-04-01,2024-04-02
1,04:30:00,"3pt jump shot (outside center) made by Sydney Affolter(IOWA), assist Hannah Stuelke(IOWA)",17 - 23,5254217,560818,560850,2024-04-01,2024-04-02
1,04:50:00,"3pt jump shot (outside left wing) made by Mikaylah Williams(LSU), assist Flau'jae Johnson(LSU)",17 - 20,5254217,560818,560850,2024-04-01,2024-04-02
1,05:15:00,"3pt jump shot (outside left) made by Gabbie Marshall(IOWA), assist Sydney Affolter(IOWA)",14 - 20,5254217,560818,560850,2024-04-01,2024-04-02
1,05:30:00,2pt layup (2nd chance) (under the basket) made by Angel Reese(LSU),14 - 17,5254217,560818,560850,2024-04-01,2024-04-02
1,05:34:00,"2pt floating jump shot (in the paint) missed by Mikaylah Williams(LSU), rebound offensive Angel Reese(LSU), rebound offensive Angel Reese(LSU)",12 - 17,5254217,560818,560850,2024-04-01,2024-04-02
1,05:44:00,"3pt step back jump shot (outside center) missed by Caitlin Clark(IOWA), rebound defensive Aneesah Morrow(LSU)",12 - 17,5254217,560818,560850,2024-04-01,2024-04-02
1,05:52:00,"3pt jump shot (outside left) made by Last-Tear Poa(LSU), assist Angel Reese(LSU)",12 - 17,5254217,560818,560850,2024-04-01,2024-04-02
1,06:03:00,Substitution IOWA: in Hannah Stuelke,9 - 17,5254217,560818,560850,2024-04-01,2024-04-02
1,06:03:00,Substitution IOWA: out Addison O'Grady,9 - 17,5254217,560818,560850,2024-04-01,2024-04-02
1,06:03:00,Timeout commercial,9 - 17,5254217,560818,560850,2024-04-01,2024-04-02
1,06:03:00,Timeout short LSU,9 - 17,5254217,560818,560850,2024-04-01,2024-04-02
1,06:07:00,"2pt driving layup (under the basket) made by Sydney Affolter(IOWA), assist Caitlin Clark(IOWA)",9 - 17,5254217,560818,560850,2024-04-01,2024-04-02
1,06:16:00,"3pt jump shot (outside right) made by Mikaylah Williams(LSU), assist Angel Reese(LSU)",9 - 15,5254217,560818,560850,2024-04-01,2024-04-02
1,06:41:00,"3pt jump shot (outside left) made by Kate Martin(IOWA), assist Caitlin Clark(IOWA)",6 - 15,5254217,560818,560850,2024-04-01,2024-04-02
1,07:01:00,"2pt layup (under the basket) made by Aneesah Morrow(LSU), assist Flau'jae Johnson(LSU)",6 - 12,5254217,560818,560850,2024-04-01,2024-04-02
1,07:17:00,3pt pull up jump shot (off turnover) (outside center) made by Caitlin Clark(IOWA),4 - 12,5254217,560818,560850,2024-04-01,2024-04-02
1,07:28:00,Substitution LSU: in Last-Tear Poa,4 - 9,5254217,560818,560850,2024-04-01,2024-04-02
1,07:28:00,Substitution LSU: out Hailey Van Lith,4 - 9,5254217,560818,560850,2024-04-01,2024-04-02
1,07:28:00,Substitution IOWA: in Addison O'Grady,4 - 9,5254217,560818,560850,2024-04-01,2024-04-02
1,07:28:00,Substitution IOWA: out Hannah Stuelke,4 - 9,5254217,560818,560850,2024-04-01,2024-04-02
1,07:28:00,Turnover travel (outside right) Mikaylah Williams(LSU),4 - 9,5254217,560818,560850,2024-04-01,2024-04-02
1,07:37:00,"2pt driving layup (under the basket) missed by Kate Martin(IOWA), rebound defensive Angel Reese(LSU)",4 - 9,5254217,560818,560850,2024-04-01,2024-04-02
1,07:46:00,"3pt pull up jump shot (outside left) missed by Flau'jae Johnson(LSU), rebound defensive Sydney Affolter(IOWA)",4 - 9,5254217,560818,560850,2024-04-01,2024-04-02
1,07:53:00,"2pt driving layup (under the basket) made by Kate Martin(IOWA), assist Caitlin Clark(IOWA)",4 - 9,5254217,560818,560850,2024-04-01,2024-04-02
1,08:07:00,"2pt layup (under the basket) made by Aneesah Morrow(LSU), assist Mikaylah Williams(LSU)",4 - 7,5254217,560818,560850,2024-04-01,2024-04-02
1,08:19:00,"2pt driving layup (off turnover;fast break) (under the basket) made by Hannah Stuelke(IOWA), assist Gabbie Marshall(IOWA), assist Gabbie Marshall(IOWA)",2 - 7,5254217,560818,560850,2024-04-01,2024-04-02
1,08:23:00,"Turnover bad pass (inside left) Mikaylah Williams(LSU), steal Gabbie Marshall(IOWA)",2 - 5,5254217,560818,560850,2024-04-01,2024-04-02
1,08:42:00,2pt driving layup (under the basket) made by Caitlin Clark(IOWA),2 - 5,5254217,560818,560850,2024-04-01,2024-04-02
1,08:56:00,2pt pull up jump shot (inside left) made by Hailey Van Lith(LSU),2 - 3,5254217,560818,560850,2024-04-01,2024-04-02
1,09:07:00,"3pt jump shot (outside left) missed by Caitlin Clark(IOWA), rebound defensive Flau'jae Johnson(LSU)",0 - 3,5254217,560818,560850,2024-04-01,2024-04-02
1,09:14:00,"3pt jump shot (2nd chance;blocked) (outside left) missed by Flau'jae Johnson(LSU), block Gabbie Marshall(IOWA), rebound defensive Hannah Stuelke(IOWA)",0 - 3,5254217,560818,560850,2024-04-01,2024-04-02
1,09:17:00,"Foul personal (in the paint) Hannah Stuelke(IOWA), foul on Angel Reese(LSU)",0 - 3,5254217,560818,560850,2024-04-01,2024-04-02
1,09:18:00,"2pt jump shot (2nd chance) (inside left) missed by Aneesah Morrow(LSU), rebound offensive Angel Reese(LSU), rebound offensive Angel Reese(LSU)",0 - 3,5254217,560818,560850,2024-04-01,2024-04-02
1,09:26:00,"2pt layup (in the paint) missed by Angel Reese(LSU), rebound offensive (team) LSU",0 - 3,5254217,560818,560850,2024-04-01,2024-04-02
1,09:44:00,3pt jump shot (outside left) made by Caitlin Clark(IOWA),0 - 3,5254217,560818,560850,2024-04-01,2024-04-02
1,09:55:00,"3pt jump shot (outside left) missed by Mikaylah Williams(LSU), rebound defensive Hannah Stuelke(IOWA)",0 - 0,5254217,560818,560850,2024-04-01,2024-04-02
1,10:00:00,"Jump ball start period, won Angel Reese(LSU), lost Hannah Stuelke(IOWA)",0 - 0,5254217,560818,560850,2024-04-01,2024-04-02
1,10:00:00,Period start,0 - 0,5254217,560818,560850,2024-04-01,2024-04-02
1,10:00:00,Game start,0 - 0,5254217,560818,560850,2024-04-01,2024-04-02
4,00:31:00,Foul personal (2 free throws) (inside left) Halle Douglass(WIS),62 - 60,5254233,561227,561062,2024-04-01,2024-04-02
4,00:38:00,"Turnover bad pass (inside center) Brooke Schramek(WIS), steal Julia Martinez(STL)",62 - 60,5254233,561227,561062,2024-04-01,2024-04-02
4,00:40:00,Substitution STL: in Brooklyn Gray,62 - 60,5254233,561227,561062,2024-04-01,2024-04-02
4,00:40:00,Substitution STL: out Peyton Kennedy,62 - 60,5254233,561227,561062,2024-04-01,2024-04-02
4,00:40:00,Substitution WIS: in Brooke Schramek,62 - 60,5254233,561227,561062,2024-04-01,2024-04-02
4,00:40:00,Substitution WIS: out D'Yanis Jimenez,62 - 60,5254233,561227,561062,2024-04-01,2024-04-02
4,00:40:00,Timeout short WIS,62 - 60,5254233,561227,561062,2024-04-01,2024-04-02
4,00:40:00,Free throw 2 of 2 (off turnover) made by Tierra Simon(STL),62 - 60,5254233,561227,561062,2024-04-01,2024-04-02
4,00:40:00,"Free throw 1 of 2 (off turnover) missed by Tierra Simon(STL), rebound offensive dead ball STL",61 - 60,5254233,561227,561062,2024-04-01,2024-04-02
4,00:40:00,Foul personal (2 free throws) (outside left) D'Yanis Jimenez(WIS),61 - 60,5254233,561227,561062,2024-04-01,2024-04-02
4,00:40:00,Foul (back court) STL,61 - 60,5254233,561227,561062,2024-04-01,2024-04-02
4,00:46:00,"Turnover lost ball (outside center) Ronnie Porter(WIS), steal Julia Martinez(STL)",61 - 60,5254233,561227,561062,2024-04-01,2024-04-02
4,00:53:00,2pt jump shot (inside right) made by Peyton Kennedy(STL),61 - 60,5254233,561227,561062,2024-04-01,2024-04-02
4,00:59:00,Timeout short STL,59 - 60,5254233,561227,561062,2024-04-01,2024-04-02
4,00:59:00,Free throw 2 of 2 made by Ronnie Porter(WIS),59 - 60,5254233,561227,561062,2024-04-01,2024-04-02
4,00:59:00,Free throw 1 of 2 made by Ronnie Porter(WIS),59 - 59,5254233,561227,561062,2024-04-01,2024-04-02
4,00:59:00,Foul personal (2 free throws) (inside right) Kennedy Calhoun(STL),59 - 58,5254233,561227,561062,2024-04-01,2024-04-02
4,01:05:00,2pt driving layup (under the basket) made by Kennedy Calhoun(STL),59 - 58,5254233,561227,561062,2024-04-01,2024-04-02
4,01:19:00,"3pt jump shot (outside left wing) made by Tessa Grady(WIS), assist D'Yanis Jimenez(WIS)",57 - 58,5254233,561227,561062,2024-04-01,2024-04-02
4,01:34:00,Free throw 2 of 2 made by Julia Martinez(STL),57 - 55,5254233,561227,561062,2024-04-01,2024-04-02
4,01:34:00,Free throw 1 of 2 made by Julia Martinez(STL),56 - 55,5254233,561227,561062,2024-04-01,2024-04-02
4,01:34:00,Foul personal (2 free throws) (back court) Ronnie Porter(WIS),55 - 55,5254233,561227,561062,2024-04-01,2024-04-02
4,01:34:00,Foul (outside center) STL,55 - 55,5254233,561227,561062,2024-04-01,2024-04-02
4,01:38:00,"3pt jump shot (off turnover) (outside right) missed by Tessa Grady(WIS), rebound defensive Julia Martinez(STL)",55 - 55,5254233,561227,561062,2024-04-01,2024-04-02
4,02:05:00,"Turnover bad pass (inside right) Julia Martinez(STL), steal Halle Douglass(WIS)",55 - 55,5254233,561227,561062,2024-04-01,2024-04-02
4,02:23:00,Free throw 2 of 2 (2nd chance) made by Ronnie Porter(WIS),55 - 55,5254233,561227,561062,2024-04-01,2024-04-02
4,02:23:00,Free throw 1 of 2 (2nd chance) made by Ronnie Porter(WIS),55 - 54,5254233,561227,561062,2024-04-01,2024-04-02
4,02:23:00,Foul personal (shooting;2 free throws) (in the paint) Julia Martinez(STL),55 - 53,5254233,561227,561062,2024-04-01,2024-04-02
4,02:25:00,"3pt jump shot (outside right) missed by Ronnie Porter(WIS), rebound offensive Ronnie Porter(WIS)",55 - 53,5254233,561227,561062,2024-04-01,2024-04-02
4,02:48:00,Free throw 2 of 2 made by Kyla McMakin(STL),55 - 53,5254233,561227,561062,2024-04-01,2024-04-02
4,02:48:00,Free throw 1 of 2 made by Kyla McMakin(STL),54 - 53,5254233,561227,561062,2024-04-01,2024-04-02
