Half,Clock,Play,Score,game_id,home_id,away_id,time,game_date
2,19:47:00,"2pt jump shot (blocked) (under the basket) missed by Nick Pringle(ALA), block Tyrese Samuel(UFL), rebound defensive Will Richard(UFL)",48 - 33,5252548,560658,560908,2024-03-16,2024-03-15
2,19:53:00,"Foul personal (outside center) Tyrese Samuel(UFL), foul on Grant Nelson(ALA)",48 - 33,5252548,560658,560908,2024-03-16,2024-03-15
2,20:00:00,Period start,48 - 33,5252548,560658,560908,2024-03-16,2024-03-15
2,20:00:00,Substitution UFL: in Tyrese Samuel,48 - 33,5252548,560658,560908,2024-03-16,2024-03-15
2,20:00:00,Substitution UFL: in Micah Handlogten,48 - 33,5252548,560658,560908,2024-03-16,2024-03-15
2,20:00:00,Substitution UFL: in Zyon Pullin,48 - 33,5252548,560658,560908,2024-03-16,2024-03-15
2,20:00:00,Substitution UFL: out Alex Condon,48 - 33,5252548,560658,560908,2024-03-16,2024-03-15
2,20:00:00,Substitution UFL: out Thomas Haugh,48 - 33,5252548,560658,560908,2024-03-16,2024-03-15
2,20:00:00,Substitution UFL: out Riley Kugel,48 - 33,5252548,560658,560908,2024-03-16,2024-03-15
2,20:00:00,Substitution ALA: in Grant Nelson,48 - 33,5252548,560658,560908,2024-03-16,2024-03-15
2,20:00:00,Substitution ALA: out Rylan Griffen,48 - 33,5252548,560658,560908,2024-03-16,2024-03-15
1,00:00:00,Period end (confirmed),48 - 33,5252548,560658,560908,2024-03-16,2024-03-15
1,00:00:00,"2pt layup (under the basket) missed by Nick Pringle(ALA), rebound defensive Walter Clayton Jr.(UFL)",48 - 33,5252548,560658,560908,2024-03-16,2024-03-15
1,00:20:00,"2pt dunk (under the basket) made by Will Richard(UFL), assist Walter Clayton Jr.(UFL)",48 - 33,5252548,560658,560908,2024-03-16,2024-03-15
1,00:39:00,"2pt jump shot (in the paint) missed by Latrell Wrightsell Jr.(ALA), rebound defensive Thomas Haugh(UFL)",46 - 33,5252548,560658,560908,2024-03-16,2024-03-15
1,00:48:00,2pt driving layup (under the basket) made by Thomas Haugh(UFL),46 - 33,5252548,560658,560908,2024-03-16,2024-03-15
1,01:11:00,2pt jump shot (in the paint) made by Aaron Estrada(ALA),44 - 33,5252548,560658,560908,2024-03-16,2024-03-15
1,01:21:00,Free throw 2 of 2 (fast break;off turnover) made by Walter Clayton Jr.(UFL),44 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,01:21:00,Substitution ALA: in Nick Pringle,43 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,01:21:00,Substitution ALA: in Rylan Griffen,43 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,01:21:00,Substitution ALA: out Sam Walters,43 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,01:21:00,Substitution ALA: out Jarin Stevenson,43 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,01:21:00,Free throw 1 of 2 (fast break;off turnover) made by Walter Clayton Jr.(UFL),43 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,01:21:00,Foul personal (shooting;2 free throws) (in the paint) Aaron Estrada(ALA),42 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,01:25:00,"Turnover lost ball (in the paint) Jarin Stevenson(ALA), steal Will Richard(UFL)",42 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,01:54:00,"2pt driving layup (fast break) (in the paint) made by Will Richard(UFL), assist Walter Clayton Jr.(UFL)",42 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:01:00,"2pt jump shot (off turnover) (under the basket) missed by Mark Sears(ALA), rebound defensive Alex Condon(UFL)",40 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:14:00,Turnover bad pass (inside left) Riley Kugel(UFL),40 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:28:00,"3pt jump shot (outside center) missed by Jarin Stevenson(ALA), rebound defensive Thomas Haugh(UFL)",40 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:38:00,"Free throw 2 of 2 missed by Thomas Haugh(UFL), rebound defensive Jarin Stevenson(ALA)",40 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:38:00,Free throw 1 of 2 made by Thomas Haugh(UFL),40 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:38:00,Foul personal (2 free throws) (back court) Sam Walters(ALA),39 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:39:00,"Free throw 2 of 2 missed by Mark Sears(ALA), rebound defensive Thomas Haugh(UFL)",39 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:39:00,Substitution ALA: in Jarin Stevenson,39 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:39:00,Substitution ALA: out Nick Pringle,39 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:39:00,"Free throw 1 of 2 missed by Mark Sears(ALA), rebound offensive dead ball ALA",39 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:39:00,Foul personal (shooting;2 free throws) (in the paint) Riley Kugel(UFL),39 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:46:00,Substitution UFL: in Riley Kugel,39 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:46:00,Substitution UFL: out Zyon Pullin,39 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:46:00,Free throw 2 of 2 made by Zyon Pullin(UFL),39 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:46:00,Free throw 1 of 2 made by Zyon Pullin(UFL),38 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:46:00,Substitution ALA: in Sam Walters,37 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:46:00,Substitution ALA: out Rylan Griffen,37 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,02:46:00,Foul personal (one and one) (outside center) Rylan Griffen(ALA),37 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,03:11:00,"Free throw 2 of 2 (2nd chance) missed by Nick Pringle(ALA), rebound defensive Alex Condon(UFL)",37 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,03:11:00,"Free throw 1 of 2 (2nd chance) missed by Nick Pringle(ALA), rebound offensive dead ball ALA",37 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,03:11:00,Foul personal (shooting;2 free throws) (in the paint) Zyon Pullin(UFL),37 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,03:13:00,"2pt jump shot (blocked) (in the paint) missed by Mark Sears(ALA), block Thomas Haugh(UFL), rebound offensive Nick Pringle(ALA)",37 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,03:40:00,Timeout short UFL,37 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,03:40:00,3pt jump shot (outside center) made by Zyon Pullin(UFL),37 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,03:49:00,"2pt jump shot (in the paint) missed by Rylan Griffen(ALA), rebound defensive Thomas Haugh(UFL)",34 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,04:09:00,2pt layup (in the paint) made by Alex Condon(UFL),34 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,04:29:00,"2pt layup (blocked) (in the paint) missed by Mark Sears(ALA), block Thomas Haugh(UFL), rebound defensive Alex Condon(UFL), block Alex Condon(UFL)",32 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,04:42:00,Substitution UFL: in Thomas Haugh,32 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,04:42:00,Substitution UFL: out Micah Handlogten,32 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,04:42:00,Free throw 2 of 2 made by Walter Clayton Jr.(UFL),32 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,04:42:00,Substitution ALA: in Rylan Griffen,31 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,04:42:00,Substitution ALA: out Grant Nelson,31 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,04:42:00,Free throw 1 of 2 made by Walter Clayton Jr.(UFL),31 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,04:42:00,Foul personal (shooting;2 free throws) (under the basket) Grant Nelson(ALA),30 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,04:53:00,"3pt jump shot (outside left) missed by Aaron Estrada(ALA), rebound defensive Walter Clayton Jr.(UFL)",30 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,05:00:00,"2pt layup (under the basket) missed by Will Richard(UFL), rebound defensive Grant Nelson(ALA)",30 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,05:10:00,"3pt jump shot (outside center) missed by Mark Sears(ALA), rebound defensive Will Richard(UFL)",30 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,05:24:00,"3pt jump shot (outside left) made by Walter Clayton Jr.(UFL), assist Zyon Pullin(UFL)",30 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,05:40:00,2pt layup (under the basket) made by Mark Sears(ALA),27 - 31,5252548,560658,560908,2024-03-16,2024-03-15
1,05:52:00,Free throw 2 of 2 made by Zyon Pullin(UFL),27 - 29,5252548,560658,560908,2024-03-16,2024-03-15
1,05:52:00,Free throw 1 of 2 made by Zyon Pullin(UFL),26 - 29,5252548,560658,560908,2024-03-16,2024-03-15
1,05:52:00,Substitution UFL: in Alex Condon,25 - 29,5252548,560658,560908,2024-03-16,2024-03-15
1,05:52:00,Substitution UFL: in Walter Clayton Jr.,25 - 29,5252548,560658,560908,2024-03-16,2024-03-15
1,05:52:00,Substitution UFL: out Tyrese Samuel,25 - 29,5252548,560658,560908,2024-03-16,2024-03-15
1,05:52:00,Substitution UFL: out Riley Kugel,25 - 29,5252548,560658,560908,2024-03-16,2024-03-15
1,05:52:00,Foul personal (one and one) (outside center) Mark Sears(ALA),25 - 29,5252548,560658,560908,2024-03-16,2024-03-15
1,06:00:00,"2pt dunk (under the basket) made by Nick Pringle(ALA), assist Grant Nelson(ALA)",25 - 29,5252548,560658,560908,2024-03-16,2024-03-15
1,06:16:00,2pt layup (off turnover;fast break) (in the paint) made by Zyon Pullin(UFL),25 - 27,5252548,560658,560908,2024-03-16,2024-03-15
1,06:20:00,"Turnover bad pass (back court) Mark Sears(ALA), steal Zyon Pullin(UFL)",23 - 27,5252548,560658,560908,2024-03-16,2024-03-15
1,06:26:00,"2pt jump shot (inside left) missed by Riley Kugel(UFL), rebound defensive Mark Sears(ALA)",23 - 27,5252548,560658,560908,2024-03-16,2024-03-15
1,06:38:00,2pt layup (under the basket) made by Latrell Wrightsell Jr.(ALA),23 - 27,5252548,560658,560908,2024-03-16,2024-03-15
1,07:02:00,2pt layup (under the basket) made by Zyon Pullin(UFL),23 - 25,5252548,560658,560908,2024-03-16,2024-03-15
1,07:14:00,"3pt jump shot (outside center) made by Aaron Estrada(ALA), assist Grant Nelson(ALA), assist Nick Pringle(ALA)",21 - 25,5252548,560658,560908,2024-03-16,2024-03-15
1,07:25:00,"Foul personal (outside center) Riley Kugel(UFL), foul on Mark Sears(ALA)",21 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,07:34:00,"2pt jump shot (in the paint) missed by Tyrese Samuel(UFL), rebound defensive Nick Pringle(ALA)",21 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:00:00,Substitution UFL: in Will Richard,21 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:00:00,Substitution UFL: in Micah Handlogten,21 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:00:00,Substitution UFL: in Zyon Pullin,21 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:00:00,Substitution UFL: out Denzel Aberdeen,21 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:00:00,Substitution UFL: out Thomas Haugh,21 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:00:00,Substitution UFL: out Walter Clayton Jr.,21 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:00:00,Substitution ALA: in Nick Pringle,21 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:00:00,Substitution ALA: in Mark Sears,21 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:00:00,Substitution ALA: out Jarin Stevenson,21 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:00:00,Substitution ALA: out Rylan Griffen,21 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:00:00,Timeout commercial,21 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:02:00,"3pt jump shot (outside left wing) missed by Grant Nelson(ALA), rebound defensive dead ball UFL",21 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:11:00,2pt layup (2nd chance) (under the basket) made by Tyrese Samuel(UFL),21 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:16:00,"2pt jump shot (2nd chance;blocked) (in the paint) missed by Thomas Haugh(UFL), block Grant Nelson(ALA), rebound offensive Tyrese Samuel(UFL)",19 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:27:00,"3pt jump shot (outside center) missed by Thomas Haugh(UFL), rebound offensive Riley Kugel(UFL)",19 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:47:00,"2pt driving layup (off turnover) (in the paint) made by Latrell Wrightsell Jr.(ALA), assist Aaron Estrada(ALA)",19 - 22,5252548,560658,560908,2024-03-16,2024-03-15
1,08:58:00,"Turnover lost ball (inside left) Walter Clayton Jr.(UFL), steal Aaron Estrada(ALA)",19 - 20,5252548,560658,560908,2024-03-16,2024-03-15
1,09:06:00,"3pt jump shot (outside right wing) missed by Rylan Griffen(ALA), rebound defensive Walter Clayton Jr.(UFL)",19 - 20,5252548,560658,560908,2024-03-16,2024-03-15
1,09:20:00,2pt driving layup (2nd chance) (under the basket) made by Riley Kugel(UFL),19 - 20,5252548,560658,560908,2024-03-16,2024-03-15
1,09:37:00,"2pt layup (blocked) (in the paint) missed by Walter Clayton Jr.(UFL), block Grant Nelson(ALA), rebound offensive (team) UFL",17 - 20,5252548,560658,560908,2024-03-16,2024-03-15
1,09:44:00,"2pt jump shot (blocked) (in the paint) missed by Grant Nelson(ALA), block Tyrese Samuel(UFL), rebound defensive Thomas Haugh(UFL)",17 - 20,5252548,560658,560908,2024-03-16,2024-03-15
1,10:01:00,Substitution ALA: in Latrell Wrightsell Jr.,17 - 20,5252548,560658,560908,2024-03-16,2024-03-15
1,10:01:00,Substitution ALA: out Mark Sears,17 - 20,5252548,560658,560908,2024-03-16,2024-03-15
1,10:05:00,"3pt jump shot (outside center) missed by Walter Clayton Jr.(UFL), rebound defensive (team) ALA",17 - 20,5252548,560658,560908,2024-03-16,2024-03-15
1,10:16:00,"3pt jump shot (outside center) made by Jarin Stevenson(ALA), assist Aaron Estrada(ALA)",17 - 20,5252548,560658,560908,2024-03-16,2024-03-15
1,10:27:00,3pt jump shot (outside center) made by Walter Clayton Jr.(UFL),17 - 17,5252548,560658,560908,2024-03-16,2024-03-15
1,10:41:00,"2pt dunk (under the basket) made by Grant Nelson(ALA), assist Mark Sears(ALA)",14 - 17,5252548,560658,560908,2024-03-16,2024-03-15
1,10:57:00,2pt turnaround jump shot (in the paint) made by Tyrese Samuel(UFL),14 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,11:17:00,"3pt jump shot (outside left) missed by Rylan Griffen(ALA), rebound defensive Thomas Haugh(UFL)",12 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,11:26:00,Substitution UFL: in Tyrese Samuel,12 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,11:26:00,Substitution UFL: out Alex Condon,12 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,11:26:00,Substitution ALA: in Jarin Stevenson,12 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,11:26:00,Substitution ALA: in Rylan Griffen,12 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,11:26:00,Substitution ALA: out Sam Walters,12 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,11:26:00,Substitution ALA: out Nick Pringle,12 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,15:15:00,"Foul personal (under the basket) Mohamed Wague(ALA), foul on Micah Handlogten(UFL)",12 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,11:26:00,Timeout commercial,12 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,11:26:00,"Foul personal (inside center) Denzel Aberdeen(UFL), foul on Mark Sears(ALA)",12 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,11:41:00,2pt jump shot (in the paint) made by Denzel Aberdeen(UFL),12 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,11:50:00,"2pt dunk (under the basket) missed by Nick Pringle(ALA), rebound defensive Thomas Haugh(UFL)",10 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,12:04:00,"2pt jump shot (off turnover) (in the paint) missed by Walter Clayton Jr.(UFL), rebound defensive Nick Pringle(ALA)",10 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,12:18:00,"Foul offensive (back court) Mark Sears(ALA), turnover offensive Mark Sears(ALA), foul on Thomas Haugh(UFL)",10 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,12:18:00,"Foul personal (inside right) Denzel Aberdeen(UFL), foul on Mark Sears(ALA), foul on Mark Sears(ALA)",10 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,12:29:00,"Free throw 2 of 2 missed by Alex Condon(UFL), rebound defensive Sam Walters(ALA)",10 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,12:29:00,Substitution UFL: in Denzel Aberdeen,10 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,12:29:00,Substitution UFL: out Zyon Pullin,10 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,12:29:00,Free throw 1 of 2 made by Alex Condon(UFL),10 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,12:29:00,Foul personal (shooting;2 free throws) (in the paint) Nick Pringle(ALA),9 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,12:43:00,2pt hook shot (2nd chance) (in the paint) made by Grant Nelson(ALA),9 - 15,5252548,560658,560908,2024-03-16,2024-03-15
1,13:01:00,Substitution UFL: in Walter Clayton Jr.,9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,13:01:00,Substitution UFL: out Will Richard,9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,13:01:00,"Foul personal (in the paint) Alex Condon(UFL), foul on Nick Pringle(ALA)",9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,13:03:00,"3pt jump shot (outside right) missed by Sam Walters(ALA), rebound offensive Nick Pringle(ALA)",9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,13:25:00,"3pt jump shot (outside left) missed by Will Richard(UFL), rebound defensive Nick Pringle(ALA)",9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,13:37:00,Jump ball held ball UFL,9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,13:37:00,"2pt layup (off turnover) (under the basket) missed by Aaron Estrada(ALA), rebound defensive Thomas Haugh(UFL), rebound defensive dead ball UFL",9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,13:43:00,"Turnover bad pass (inside left) Riley Kugel(UFL), steal Aaron Estrada(ALA)",9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,13:54:00,Substitution ALA: in Aaron Estrada,9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,13:54:00,Substitution ALA: out Latrell Wrightsell Jr.,9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,13:54:00,"Foul personal (outside center) Latrell Wrightsell Jr.(ALA), foul on Alex Condon(UFL)",9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,14:09:00,Substitution ALA: in Sam Walters,9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,14:09:00,Substitution ALA: out Rylan Griffen,9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,14:11:00,"Turnover bad pass (inside right) Rylan Griffen(ALA), steal Alex Condon(UFL)",9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,14:17:00,Substitution UFL: in Thomas Haugh,9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,14:17:00,Substitution UFL: out Micah Handlogten,9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,14:17:00,Substitution ALA: in Nick Pringle,9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,14:17:00,Substitution ALA: in Latrell Wrightsell Jr.,9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,14:17:00,Substitution ALA: in Grant Nelson,9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,14:17:00,Substitution ALA: out Aaron Estrada,9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,14:17:00,Substitution ALA: out Jarin Stevenson,9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,14:17:00,Substitution ALA: out Mohamed Wague,9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,14:22:00,"3pt jump shot (outside right) missed by Mark Sears(ALA), rebound offensive Mohamed Wague(ALA)",9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,14:31:00,"2pt jump shot (in the paint) made by Alex Condon(UFL), assist Zyon Pullin(UFL)",9 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,14:52:00,2pt layup (under the basket) made by Mark Sears(ALA),7 - 13,5252548,560658,560908,2024-03-16,2024-03-15
1,15:15:00,2pt turnaround jump shot (inside right) made by Alex Condon(UFL),7 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,15:33:00,"2pt jump shot (off turnover) (in the paint) missed by Mark Sears(ALA), rebound defensive (team) UFL",5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,15:49:00,"Foul offensive (back court) Zyon Pullin(UFL), turnover offensive Zyon Pullin(UFL), foul on Mark Sears(ALA)",5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:00:00,Substitution UFL: in Alex Condon,5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:00:00,Substitution UFL: in Riley Kugel,5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:00:00,Substitution UFL: out Tyrese Samuel,5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:00:00,Substitution UFL: out Walter Clayton Jr.,5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:00:00,Substitution ALA: in Mohamed Wague,5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:00:00,Substitution ALA: out Grant Nelson,5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:00:00,Timeout commercial,5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:00:00,"Foul personal (in the paint) Grant Nelson(ALA), foul on Micah Handlogten(UFL)",5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:01:00,"2pt jump shot (in the paint) missed by Walter Clayton Jr.(UFL), rebound offensive Micah Handlogten(UFL)",5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:11:00,"3pt jump shot (outside left) missed by Rylan Griffen(ALA), rebound defensive Zyon Pullin(UFL)",5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:15:00,"Foul personal (outside center) Walter Clayton Jr.(UFL), foul on Rylan Griffen(ALA)",5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:19:00,"3pt jump shot (off turnover) (outside center) missed by Walter Clayton Jr.(UFL), rebound defensive Rylan Griffen(ALA)",5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:44:00,Substitution ALA: in Jarin Stevenson,5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:44:00,Substitution ALA: in Rylan Griffen,5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:44:00,Substitution ALA: out Nick Pringle,5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:44:00,Substitution ALA: out Latrell Wrightsell Jr.,5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:44:00,"Foul offensive (in the paint) Latrell Wrightsell Jr.(ALA), turnover offensive Latrell Wrightsell Jr.(ALA), foul on Walter Clayton Jr.(UFL)",5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,16:57:00,2pt layup (off turnover;fast break) (in the paint) made by Walter Clayton Jr.(UFL),5 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,17:03:00,"Turnover lost ball (under the basket) Mark Sears(ALA), steal Tyrese Samuel(UFL)",3 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,17:13:00,"2pt jump shot (in the paint) missed by Tyrese Samuel(UFL), rebound defensive Mark Sears(ALA)",3 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,17:24:00,"3pt jump shot (outside right) made by Aaron Estrada(ALA), assist Mark Sears(ALA)",3 - 11,5252548,560658,560908,2024-03-16,2024-03-15
1,17:34:00,"3pt jump shot (fast break) (outside left) made by Will Richard(UFL), assist Zyon Pullin(UFL)",3 - 8,5252548,560658,560908,2024-03-16,2024-03-15
1,17:38:00,"2pt dunk (under the basket) missed by Nick Pringle(ALA), rebound defensive Zyon Pullin(UFL)",0 - 8,5252548,560658,560908,2024-03-16,2024-03-15
1,17:55:00,"3pt jump shot (outside left) missed by Zyon Pullin(UFL), rebound defensive (team) ALA",0 - 8,5252548,560658,560908,2024-03-16,2024-03-15
1,18:05:00,Timeout short UFL,0 - 8,5252548,560658,560908,2024-03-16,2024-03-15
1,18:06:00,"2pt layup (under the basket) made by Grant Nelson(ALA), assist Aaron Estrada(ALA)",0 - 8,5252548,560658,560908,2024-03-16,2024-03-15
1,18:18:00,"3pt jump shot (outside left) missed by Walter Clayton Jr.(UFL), rebound defensive Latrell Wrightsell Jr.(ALA)",0 - 6,5252548,560658,560908,2024-03-16,2024-03-15
1,18:30:00,"2pt layup (under the basket) made by Grant Nelson(ALA), assist Latrell Wrightsell Jr.(ALA)",0 - 6,5252548,560658,560908,2024-03-16,2024-03-15
1,18:43:00,"2pt jump shot (inside left) missed by Tyrese Samuel(UFL), rebound defensive Nick Pringle(ALA)",0 - 4,5252548,560658,560908,2024-03-16,2024-03-15
1,18:56:00,2pt driving layup (fast break) (under the basket) made by Latrell Wrightsell Jr.(ALA),0 - 4,5252548,560658,560908,2024-03-16,2024-03-15
1,19:03:00,"2pt hook shot (in the paint) missed by Tyrese Samuel(UFL), rebound defensive Latrell Wrightsell Jr.(ALA)",0 - 2,5252548,560658,560908,2024-03-16,2024-03-15
1,19:22:00,"2pt layup (under the basket) made by Nick Pringle(ALA), assist Aaron Estrada(ALA)",0 - 2,5252548,560658,560908,2024-03-16,2024-03-15
1,19:32:00,"2pt jump shot (in the paint) missed by Will Richard(UFL), rebound defensive Nick Pringle(ALA)",0 - 0,5252548,560658,560908,2024-03-16,2024-03-15
1,19:39:00,"2pt jump shot (inside right wing) missed by Grant Nelson(ALA), rebound defensive Zyon Pullin(UFL)",0 - 0,5252548,560658,560908,2024-03-16,2024-03-15
1,20:00:00,"Jump ball start period, won Nick Pringle(ALA), lost Micah Handlogten(UFL)",0 - 0,5252548,560658,560908,2024-03-16,2024-03-15
1,20:00:00,Period start,0 - 0,5252548,560658,560908,2024-03-16,2024-03-15
1,20:00:00,Game start,0 - 0,5252548,560658,560908,2024-03-16,2024-03-15
2,11:39:00,"Turnover bad pass (inside center) RayJ Dennis(Baylor), steal Hason Ward(Iowa St.)",40 - 55,5251859,560565,560687,2024-03-16,2024-03-15
2,11:45:00,"Turnover bad pass (back court) Keshon Gilbert(Iowa St.), steal RayJ Dennis(Baylor)",40 - 55,5251859,560565,560687,2024-03-16,2024-03-15
2,11:45:00,Turnover (inside left wing) Baylor,40 - 55,5251859,560565,560687,2024-03-16,2024-03-15
