game_date,home_team,away_team,game_id,home_score,away_score,attendance,neutral
2024-03-08,Elon,Hampton,5250801,55,56,1706,1
2024-03-08,Mercer,The Citadel,5250815,84,76,2484,1
2024-03-08,UNC Asheville,Charleston So.,5250685,60,55,1524,1
2024-03-08,Western Mich.,Akron,3969881,90,84,1636,0
2024-03-08,Drake,Evansville,5250907,79,58,5813,1
2024-03-08,Bowling Green,Ball St.,3969878,80,70,1926,0
2024-03-08,Central Mich.,Eastern Mich.,3969882,65,62,2005,0
2024-03-08,Buffalo,NIU,3969883,68,78,2416,0
2024-03-08,Dayton,VCU,3969876,91,86,13407,0
2024-03-08,Miami (OH),Ohio,3969879,59,72,3506,0
2024-03-08,ETSU,VMI,5250816,98,66,2484,1
2024-03-08,Little Rock,Western Ill.,5250520,82,57,1277,1
2024-03-08,Oral Roberts,South Dakota,5251191,77,62,7611,1
2024-03-08,Toledo,Kent St.,3969884,86,71,6520,0
2024-03-08,Gardner-Webb,Presbyterian,5250686,61,60,1524,1
2024-03-08,Tulane,Wichita St.,3969877,85,75,1835,0
2024-03-08,San Diego,Pepperdine,5250899,57,52,2181,1
2024-03-08,Bradley,UIC,5250908,74,47,5813,1
2024-03-08,San Diego St.,Boise St.,3969898,77,79,12415,0
2024-03-08,UT Martin,Morehead St.,5250522,78,84,1277,1
2024-03-08,Portland,LMU (CA),5250900,78,70,2181,1
2024-03-09,High Point,Longwood,5250681,79,80,4438,1
2024-03-09,Fla. Atlantic,Memphis,3969894,92,84,3161,0
2024-03-09,Yale,Brown,3969911,81,84,1580,0
2024-03-09,St. John's (NY),Georgetown,3969910,86,78,16127,0
2024-03-09,Merrimack,Le Moyne,5251727,61,51,1565,1
2024-03-09,Samford,Mercer,5250809,70,57,4194,1
2024-03-09,Monmouth,Campbell,5250793,90,67,1883,1
2024-03-09,Alabama,Arkansas,3969885,92,88,11031,0
2024-03-09,St. Bonaventure,Saint Louis,3969912,65,73,4702,0
2024-03-09,App State,Ga. Southern,5250406,85,80,1763,1
2024-03-09,Iona,Siena,3969915,68,54,1884,0
2024-03-09,Saint Joseph's,Davidson,3969905,89,71,2257,0
2024-03-09,Fordham,Rhode Island,3969914,50,58,2850,0
2024-03-09,Liberty,Western Ky.,3969913,82,79,3023,0
2024-03-09,Kansas St.,Iowa St.,3969918,65,58,9311,0
2024-03-09,Ole Miss,Texas A&M,3969917,60,86,7819,0
2024-03-09,Texas,Oklahoma,3969916,94,80,11073,0
2024-03-09,Bryant,Maine,5251616,84,58,1147,1
2024-03-09,Saint Peter's,Quinnipiac,3969925,74,89,755,0
2024-03-09,Marist,Niagara,3969924,63,62,1277,0
2024-03-09,Cincinnati,West Virginia,3969922,92,56,11914,0
2024-03-09,Columbia,Cornell,3969921,76,98,2022,0
2024-03-09,Duquesne,George Washington,3969887,67,65,3134,0
2024-03-09,Central Conn. St.,Wagner,5251728,56,66,2449,1
2024-03-09,UNC Asheville,Gardner-Webb,5250682,83,72,4438,1
2024-03-09,Virginia Tech,Notre Dame,3969923,82,76,8925,0
2024-03-09,Villanova,Creighton,3969896,67,69,13422,0
2024-03-09,UNC Greensboro,ETSU,5250810,62,73,4194,1
2024-03-09,Towson,William & Mary,5250794,67,56,1883,1
2024-03-09,George Mason,Richmond,3969928,64,46,5576,0
2024-03-09,Mississippi St.,South Carolina,3969919,89,93,9289,0
2024-03-09,UMass Lowell,UMBC,5251617,94,89,684,1
2024-03-09,Tulsa,South Fla.,3969927,76,70,5515,0
2024-03-09,Arkansas St.,Louisiana,5250407,89,62,2059,1
2024-03-09,Sam Houston,Jacksonville St.,3969906,81,73,2442,0
2024-03-09,SFA,Utah Tech,3969899,84,71,1565,0
2024-03-09,Louisiana Tech,Middle Tenn.,3969920,84,70,2636,0
2024-03-09,Vermont,UAlbany,5251614,75,72,2692,1
2024-03-09,New Hampshire,Binghamton,5251615,77,64,974,1
2024-03-09,Jackson St.,Mississippi Val.,3969856,68,67,3963,0
2024-03-09,Indiana St.,UNI,5250903,94,72,8745,1
2024-03-09,Air Force,Colorado St.,3969892,73,82,4668,0
2024-03-09,New Mexico St.,FIU,3969895,77,70,4864,0
2024-03-09,Alcorn,Ark.-Pine Bluff,3969904,104,95,635,0
2024-03-09,Loyola Chicago,La Salle,3969929,64,54,4557,0
2024-03-09,Houston,Kansas,3969930,76,46,7933,0
2024-03-09,Abilene Christian,Utah Valley,3969931,67,74,1817,0
2024-03-09,Tennessee,Kentucky,3969888,81,85,22206,0
2024-03-09,East Carolina,Charlotte,3969890,72,82,4548,0
2024-03-09,Manhattan,Canisius,3969907,70,73,950,0
2024-03-09,Mount St. Mary's,Fairfield,3969935,92,96,2790,0
2024-03-09,Florida A&M,Bethune-Cookman,3969936,66,67,1121,0
2024-03-09,Florida St.,Miami (FL),3969938,83,75,6020,0
2024-03-09,Vanderbilt,Florida,3969889,79,78,6442,0
2024-03-09,Oregon St.,Colorado,3984776,57,73,3172,0
2024-03-09,Xavier,Marquette,3969902,80,86,10380,0
2024-03-09,Alabama St.,Grambling,3969942,87,84,2578,0
2024-03-09,TCU,UCF,3969937,77,79,7033,0
2024-03-09,Alabama A&M,Southern U.,3969940,66,56,1855,0
2024-03-09,Louisville,Boston College,3969941,61,67,11615,0
2024-03-09,Long Beach St.,UC Davis,3969933,78,88,1894,0
2024-03-09,Wake Forest,Clemson,3969945,81,76,12288,0
2024-03-09,Penn,Princeton,3969944,83,105,4488,0
2024-03-09,Chattanooga,Wofford,5250813,75,57,5020,1
2024-03-09,Stony Brook,Northeastern,5250795,75,65,1752,1
2024-03-09,Texas Southern,Prairie View,3969943,93,78,6927,0
2024-03-09,Texas Tech,Baylor,3969939,78,68,14432,0
2024-03-09,Tarleton St.,Seattle U,3969932,69,66,2024,0
2024-03-09,Drake,Bradley,5250904,72,67,8745,1
2024-03-09,Troy,Texas St.,5250408,68,74,2075,1
2024-03-09,Auburn,Georgia,3969886,92,78,9121,0
2024-03-09,Duke,North Carolina,3969946,79,84,9314,0
2024-03-09,South Dakota St.,Oral Roberts,5251187,79,63,9121,1
2024-03-09,Fresno St.,Wyoming,3969908,47,86,4395,0
2024-03-09,UC San Diego,Cal Poly,3969934,92,87,1454,0
2024-03-09,Oregon,Utah,3996037,66,65,8668,0
2024-03-09,Idaho,Sacramento St.,5251266,64,72,3578,1
2024-03-09,UTRGV,Southern Utah,3969948,59,68,652,0
2024-03-09,Pittsburgh,NC State,3969952,81,73,10700,0
2024-03-09,Virginia,Georgia Tech,3969953,72,57,13877,0
2024-03-09,Little Rock,Morehead St.,5250518,55,69,1421,1
2024-03-09,California Baptist,Grand Canyon,3969880,47,68,5363,0
2024-03-09,Rice,North Texas,3969901,55,71,2937,0
2024-03-09,Providence,UConn,3969897,60,74,12608,0
2024-03-09,Delaware,Hampton,5250797,80,50,1752,1
2024-03-09,James Madison,Marshall,5250409,81,64,2501,1
2024-03-09,Seton Hall,DePaul,3969954,86,62,9419,0
2024-03-09,LSU,Missouri,3969951,84,80,8547,0
2024-03-09,Utah St.,New Mexico,3969947,87,85,10270,0
2024-03-09,Western Caro.,Furman,5250812,76,79,5020,1
2024-03-09,Northwestern,Minnesota,3954503,90,66,7039,0
2024-03-09,BYU,Oklahoma St.,3969949,85,71,17978,0
2024-03-09,Cal St. Fullerton,UC Irvine,3969893,71,81,1202,0
2024-03-09,Kansas City,Denver,5251189,60,61,9121,1
2024-03-09,Southern California,Arizona,3984864,78,65,8976,0
2024-03-09,Santa Clara,San Diego,5250897,104,79,2637,1
2024-03-09,UC Santa Barbara,UC Riverside,3969903,64,81,2702,0
2024-03-09,Northern Ariz.,Idaho St.,5251267,60,68,3578,1
2024-03-09,Nevada,UNLV,3969950,75,65,11877,0
2024-03-09,UCLA,Arizona St.,3984809,59,47,7424,0
2024-03-09,Hawaii,CSU Bakersfield,3969900,74,57,6176,0
2024-03-09,San Francisco,Portland,5250898,72,51,2781,1
2024-03-10,Col. of Charleston,Monmouth,5250789,83,59,2108,1
2024-03-10,UNC Asheville,Longwood,5250680,59,85,1842,1
2024-03-10,Michigan,Nebraska,3954115,70,85,11006,0
2024-03-10,Purdue,Wisconsin,3953762,78,70,14876,0
2024-03-10,Colgate,Bucknell,5251899,68,65,1106,1
2024-03-10,Indiana St.,Drake,5250902,80,84,6837,1
2024-03-10,Stetson,Austin Peay,5251911,94,91,2328,1
2024-03-10,Rutgers,Ohio St.,3954565,51,73,8000,0
2024-03-10,UNCW,Towson,5250790,56,66,2108,1
2024-03-10,UAB,SMU,3969955,74,70,4037,0
2024-03-10,UTSA,Temple,3969956,82,84,1096,0
2024-03-10,Boston U.,Lehigh,5251901,79,84,923,1
2024-03-10,Samford,Furman,5250806,84,77,3992,1
2024-03-10,Indiana,Michigan St.,3953802,65,64,16304,0
2024-03-10,App State,Arkansas St.,5246923,65,67,1621,1
2024-03-10,Southeastern La.,New Orleans,5251300,66,78,687,1
2024-03-10,Drexel,Stony Brook,5250791,88,91,1688,1
2024-03-10,Chattanooga,ETSU,5250808,84,85,3992,1
2024-03-10,Iowa,Illinois,3954004,61,73,14998,0
2024-03-10,St. Thomas (MN),North Dakota St.,5251188,68,58,7491,1
2024-03-10,Eastern Wash.,Sacramento St.,5251264,69,74,2478,1
2024-03-10,Penn St.,Maryland,3954219,85,69,8796,0
2024-03-10,James Madison,Texas St.,5246924,73,68,1829,1
2024-03-10,Northwestern St.,Tex. A&M-Commerce,5251299,64,69,687,1
2024-03-10,Hofstra,Delaware,5250792,73,58,1688,1
2024-03-10,North Dakota,Omaha,5251190,72,73,7491,1
2024-03-10,Northern Colo.,Idaho St.,5251265,76,83,2478,1
2024-03-11,Lamar University,New Orleans,5251295,71,57,270,1
2024-03-11,Col. of Charleston,Towson,5250787,61,56,1785,1
2024-03-11,James Madison,Arkansas St.,5246892,91,71,2548,1
2024-03-11,Oakland,Cleveland St.,5250418,74,71,1885,1
2024-03-11,Samford,ETSU,5250805,76,69,5112,1
2024-03-11,South Dakota St.,St. Thomas (MN),5251183,59,49,8097,1
2024-03-11,Weber St.,Montana St.,5251262,82,91,2900,1
2024-03-11,Nicholls,Tex. A&M-Commerce,5251296,72,51,270,1
2024-03-11,Hofstra,Stony Brook,5250788,59,63,1785,1
2024-03-11,Saint Mary's (CA),Santa Clara,5250895,79,65,4885,1
2024-03-11,Northern Ky.,Milwaukee,5250419,75,82,1885,1
2024-03-11,Omaha,Denver,5251185,63,66,8097,1
2024-03-11,Montana,Portland St.,5251263,87,81,2900,1
2024-03-11,Gonzaga,San Francisco,5250896,89,77,5685,1
2024-03-12,Fordham,Davidson,5252348,71,63,5946,1
2024-03-12,UCF,Oklahoma St.,5251909,77,62,9404,1
2024-03-12,Notre Dame,Georgia Tech,5251837,84,80,7523,1
2024-03-12,La Salle,George Washington,5252349,61,60,5946,1
2024-03-12,Cincinnati,West Virginia,5251910,90,85,9404,1
2024-03-12,NC State,Louisville,5251838,94,85,7523,1
2024-03-12,Rhode Island,Saint Louis,5252350,71,74,5946,1
2024-03-12,Vermont,New Hampshire,5252609,66,59,2487,1
2024-03-12,Mount St. Mary's,Canisius,5252307,61,77,1717,1
2024-03-12,UMass Lowell,Bryant,5252610,77,70,957,1
2024-03-12,McNeese,Lamar University,5251292,76,57,4200,1
2024-03-12,Merrimack,Wagner,5252611,47,54,2847,1
2024-03-12,Boston College,Miami (FL),5251839,81,65,7523,1
2024-03-12,Col. of Charleston,Stony Brook,5250784,82,79,1954,1
2024-03-12,Oakland,Milwaukee,5250417,83,76,2414,1
2024-03-12,Iona,Manhattan,5252308,60,57,1717,1
2024-03-12,Montana St.,Sacramento St.,5251260,74,71,2858,1
2024-03-12,Saint Mary's (CA),Gonzaga,5250893,69,60,5794,1
2024-03-12,A&M-Corpus Christi,Nicholls,5251293,73,81,4200,1
2024-03-12,Jacksonville St.,FIU,5252293,67,76,2545,1
2024-03-12,South Dakota St.,Denver,5251180,76,68,8268,1
2024-03-12,Niagara,Siena,5252309,67,65,1717,1
2024-03-12,Montana,Idaho St.,5251261,72,58,2858,1
2024-03-13,George Mason,Saint Joseph's,5252343,57,64,7725,1
2024-03-13,Virginia Tech,Florida St.,5251833,76,86,9920,1
2024-03-13,BYU,UCF,5251905,87,73,16044,1
2024-03-13,Wichita St.,Rice,5252677,88,81,2682,1
2024-03-13,Wyoming,Fresno St.,5252413,73,77,5858,1
2024-03-13,VCU,Fordham,5252344,69,62,7725,1
2024-03-13,Wake Forest,Notre Dame,5251834,72,59,9920,1
2024-03-13,TCU,Oklahoma,5251906,77,70,16044,1
2024-03-13,Washington,Southern California,5252638,74,80,10050,1
2024-03-13,Temple,UTSA,5252678,64,61,2682,1
2024-03-13,Alcorn,Alabama A&M,5252510,63,75,784,1
2024-03-13,Butler,Xavier,5252385,72,76,19812,1
2024-03-13,Colorado St.,San Jose St.,5252414,72,62,5858,1
2024-03-13,McNeese,Nicholls,5251289,92,76,4200,1
2024-03-13,St. Bonaventure,La Salle,5252346,75,73,6432,1
2024-03-13,UCLA,Oregon St.,5252639,67,57,10050,1
2024-03-13,Norfolk St.,Coppin St.,5251723,75,51,6000,1
2024-03-13,Maryland,Rutgers,5252659,65,51,12379,1
2024-03-13,Sam Houston,FIU,5252291,78,59,2723,1
2024-03-13,Providence,Georgetown,5252387,74,56,19812,1
2024-03-13,Quinnipiac,Canisius,5252301,76,52,1443,1
2024-03-13,Colgate,Lehigh,5252843,74,55,1533,1
2024-03-13,Arkansas,Vanderbilt,5252553,90,85,16539,1
2024-03-13,Syracuse,NC State,5251835,65,83,13445,1
2024-03-13,Texas,Kansas St.,5251907,74,78,18261,1
2024-03-13,New Mexico,Air Force,5252415,82,56,5858,1
2024-03-13,Duquesne,Saint Louis,5252345,83,73,6432,1
2024-03-13,N.C. Central,UMES,5251725,87,81,6000,1
2024-03-13,California,Stanford,5252640,76,87,10133,1
2024-03-13,Utah Valley,California Baptist,5252525,63,74,1064,1
2024-03-13,UC Riverside,CSU Bakersfield,5252396,83,78,717,1
2024-03-13,Villanova,DePaul,5252388,58,57,19812,1
2024-03-13,Fairfield,Iona,5252302,68,63,1443,1
2024-03-13,Penn St.,Michigan,5252660,66,57,12379,1
2024-03-13,Louisiana Tech,Middle Tenn.,5252292,67,70,2723,1
2024-03-13,Grambling,Alabama St.,5252508,56,50,2176,1
2024-03-13,Georgia,Missouri,5252554,64,59,16539,1
2024-03-13,Kansas,Cincinnati,5251908,52,72,18261,1
2024-03-13,Clemson,Boston College,5251836,55,76,13445,1
2024-03-13,SFA,Abilene Christian,5252526,60,57,1064,1
2024-03-13,UC Santa Barbara,CSUN,5252397,84,87,717,1
2024-03-13,Montana,Montana St.,5251257,70,85,2963,1
2024-03-13,Utah,Arizona St.,5252641,90,57,10133,1
2024-03-14,Toledo,Kent St.,5251818,59,67,8254,1
2024-03-14,Richmond,Saint Joseph's,5252335,61,66,6817,1
2024-03-14,North Carolina,Florida St.,5251829,92,67,14920,1
2024-03-14,Michigan St.,Minnesota,5252653,77,67,12498,1
2024-03-14,UConn,Xavier,5252381,87,60,19812,1
2024-03-14,Texas Tech,BYU,5251860,81,67,17186,1
2024-03-14,East Carolina,Tulsa,5252672,84,79,5530,1
2024-03-14,LSU,Mississippi St.,5252549,60,70,11638,1
2024-03-14,Central Mich.,Bowling Green,5251821,56,66,8254,1
2024-03-14,Massachusetts,VCU,5252336,59,73,6817,1
2024-03-14,Wisconsin,Maryland,5252654,87,56,12498,1
2024-03-14,St. John's (NY),Seton Hall,5252382,91,72,19812,1
2024-03-14,Pittsburgh,Wake Forest,5251831,81,69,14920,1
2024-03-14,Memphis,Wichita St.,5252673,65,71,5530,1
2024-03-14,Texas Southern,Jackson St.,5252512,73,62,975,1
2024-03-14,Utah St.,Fresno St.,5252406,87,75,8968,1
2024-03-14,Arizona,Southern California,5252633,70,49,14076,1
2024-03-14,Houston,TCU,5251863,60,45,17186,1
2024-03-14,South Carolina,Arkansas,5252550,80,66,11638,1
2024-03-14,Akron,Miami (OH),5251819,75,63,8254,1
2024-03-14,Loyola Chicago,St. Bonaventure,5252338,74,75,6327,1
2024-03-14,Oregon,UCLA,5252635,68,66,14076,1
2024-03-14,UNLV,San Diego St.,5252407,71,74,8968,1
2024-03-14,Howard,Morgan St.,5251724,78,65,7304,1
2024-03-14,Liberty,UTEP,5252289,57,66,2265,1
2024-03-14,Marist,Niagara,5252304,65,59,1544,1
2024-03-14,Ohio,Western Mich.,5251822,82,55,8254,1
2024-03-14,Iowa,Ohio St.,5252656,78,90,12338,1
2024-03-14,North Texas,Tulane,5252674,81,71,5516,1
2024-03-14,Iowa St.,Kansas St.,5251902,76,57,19135,1
2024-03-14,Texas A&M,Ole Miss,5252551,80,71,13771,1
2024-03-14,Creighton,Providence,5252383,73,78,19812,1
2024-03-14,Duke,NC State,5251830,69,74,17627,1
2024-03-14,Dayton,Duquesne,5252339,57,65,6327,1
2024-03-14,South Carolina St.,Delaware St.,5251726,58,71,7304,1
2024-03-14,Western Ky.,New Mexico St.,5252290,89,69,2333,1
2024-03-14,Hawaii,CSUN,5252394,75,68,831,1
2024-03-14,SMU,Temple,5252675,60,75,5516,1
2024-03-14,Indiana,Penn St.,5252655,61,59,12338,1
2024-03-14,Washington St.,Stanford,5252636,79,62,11428,1
2024-03-14,Rider,Saint Peter's,5252306,48,50,1544,1
2024-03-14,Nevada,Colorado St.,5252409,78,85,8561,1
2024-03-14,Seattle U,California Baptist,5252523,81,57,1106,1
2024-03-14,Baylor,Cincinnati,5251903,68,56,19135,1
2024-03-14,Marquette,Villanova,5252384,71,65,19812,1
2024-03-14,Virginia,Boston College,5251832,66,60,17627,1
2024-03-14,Florida,Georgia,5252552,85,80,13771,1
2024-03-14,Southern U.,Bethune-Cookman,5252509,58,73,624,1
2024-03-14,Long Beach St.,UC Riverside,5252395,86,67,1227,1
2024-03-14,UT Arlington,SFA,5252524,109,78,1021,1
2024-03-14,Colorado,Utah,5252637,72,58,11428,1
2024-03-14,Boise St.,New Mexico,5252410,66,76,8561,1
2024-03-15,Purdue,Michigan St.,5252649,67,62,12498,1
2024-03-15,Sam Houston,UTEP,5252287,63,65,3272,1
2024-03-15,Tennessee,Mississippi St.,5252543,56,73,17137,1
2024-03-15,South Fla.,East Carolina,5252667,81,59,5454,1
2024-03-15,Northwestern,Wisconsin,5252650,61,70,12609,1
2024-03-15,Western Ky.,Middle Tenn.,5252288,85,54,3272,1
2024-03-15,Grambling,Bethune-Cookman,5252506,65,53,528,1
2024-03-15,UAB,Wichita St.,5252668,72,60,5454,1
2024-03-15,Auburn,South Carolina,5252545,86,55,17137,1
2024-03-15,Bowling Green,Kent St.,5251814,60,73,7802,1
2024-03-15,St. John's (NY),UConn,5252379,90,95,19812,1
2024-03-15,Norfolk St.,Howard,5251720,74,80,13368,1
2024-03-15,Quinnipiac,Saint Peter's,5252299,60,62,1783,1
2024-03-15,Illinois,Ohio St.,5252651,77,74,12625,1
2024-03-15,Houston,Texas Tech,5251858,82,59,19135,1
2024-03-15,Kentucky,Texas A&M,5252546,87,97,18244,1
2024-03-15,North Carolina,Pittsburgh,5251827,72,65,18722,1
2024-03-15,Fla. Atlantic,North Texas,5252669,77,71,5471,1
2024-03-15,Akron,Ohio,5251815,65,62,7802,1
2024-03-15,Arizona,Oregon,5252632,59,67,17502,1
2024-03-15,Marquette,Providence,5252380,79,68,19812,1
2024-03-15,N.C. Central,Delaware St.,5251722,58,71,13368,1
2024-03-15,Fairfield,Marist,5252300,65,61,1783,1
2024-03-15,Nebraska,Indiana,5252652,93,66,12625,1
2024-03-15,Grand Canyon,Seattle U,5252520,80,72,2250,1
2024-03-15,Charlotte,Temple,5252671,54,58,5471,1
2024-03-15,UC Irvine,Long Beach St.,5252391,79,83,1919,1
2024-03-15,Utah St.,San Diego St.,5252403,70,86,13213,1
2024-03-15,Iowa St.,Baylor,5251859,76,62,19135,1
2024-03-15,Virginia,NC State,5251828,65,73,18722,1
2024-03-15,Texas Southern,Alabama A&M,5252507,72,65,2045,1
2024-03-15,Alabama,Florida,5252548,88,102,18244,1
2024-03-15,Washington St.,Colorado,5252631,52,58,17502,1
2024-03-15,UC Davis,Hawaii,5252392,68,65,1919,1
2024-03-15,Tarleton St.,UT Arlington,5252521,84,87,4057,1
2024-03-15,New Mexico,Colorado St.,5252404,74,61,13213,1
2024-03-16,Vermont,UMass Lowell,5253400,66,61,3000,1
2024-03-16,Princeton,Brown,5252504,81,90,2612,1
2024-03-16,Auburn,Mississippi St.,5252538,73,66,16499,1
2024-03-16,Purdue,Wisconsin,5252647,75,76,14138,1
2024-03-16,Howard,Delaware St.,5251719,70,67,6854,1
2024-03-16,VCU,Saint Joseph's,5252327,66,60,8037,1
2024-03-16,Yale,Cornell,5252503,69,57,2605,1
2024-03-16,South Fla.,UAB,5252664,83,93,5545,1
2024-03-16,Illinois,Nebraska,5252648,98,87,14138,1
2024-03-16,Florida,Texas A&M,5252540,95,90,16499,1
2024-03-16,Duquesne,St. Bonaventure,5252328,70,60,8037,1
2024-03-16,Fla. Atlantic,Temple,5252666,73,74,5545,1
2024-03-16,San Diego St.,New Mexico,5252402,61,68,11112,1
2024-03-16,Houston,Iowa St.,5251857,41,69,19135,1
2024-03-16,UConn,Marquette,5252377,73,57,19812,1
2024-03-16,Fairfield,Saint Peter's,5252297,63,68,2477,1
2024-03-16,Akron,Kent St.,5251813,62,61,7955,1
2024-03-16,North Carolina,NC State,5251826,76,84,19218,1
2024-03-16,Western Ky.,UTEP,5252286,78,71,4541,1
2024-03-16,Colorado,Oregon,5252630,68,75,12912,1
2024-03-16,UC Davis,Long Beach St.,5252390,70,74,1623,1
2024-03-16,Grambling,Texas Southern,5252505,75,66,2108,1
2024-03-16,Grand Canyon,UT Arlington,5252518,89,74,4019,1
2024-03-17,Yale,Brown,5252502,62,61,2278,1
2024-03-17,Auburn,Florida,5252537,86,67,18532,1
2024-03-17,VCU,Duquesne,5252318,51,57,7805,1
2024-03-17,UAB,Temple,5252663,85,69,5695,1
2024-03-17,Illinois,Wisconsin,5252646,93,87,13991,1
2024-03-19,Howard,Wagner,5254070,68,71,12247,1
2024-03-19,LSU,North Texas,5254274,77,84,2210,1
2024-03-19,Tarleton St.,Texas Southern,5254296,82,71,1426,1
2024-03-19,Ohio St.,Cornell,5254281,88,83,4517,1
2024-03-19,Providence,Boston College,5254275,57,62,6507,1
2024-03-19,Georgia,Xavier,5254279,78,76,2756,1
2024-03-19,Iowa,Kansas St.,5254288,91,82,4532,1
2024-03-19,UCF,South Fla.,5254287,77,83,4164,1
2024-03-19,A&M-Corpus Christi,Abilene Christian,5254298,63,73,615,1
2024-03-19,Butler,Minnesota,5254283,72,73,3478,1
2024-03-19,Virginia Tech,Richmond,5254280,74,58,3183,1
2024-03-19,Virginia,Colorado St.,5254071,42,67,12247,1
2024-03-19,Utah,UC Irvine,5254289,84,75,3137,1
2024-03-20,Montana St.,Grambling,5254072,81,88,12039,1
2024-03-20,Tarleton St.,Abilene Christian,5254385,86,59,1576,1
2024-03-20,Seton Hall,Saint Joseph's,5254272,75,72,1233,1
2024-03-20,Indiana St.,SMU,5254282,101,92,6421,1
2024-03-20,Bradley,Loyola Chicago,5254284,74,62,4691,1
2024-03-20,Bowling Green,Purdue Fort Wayne,5254299,75,77,1219,1
2024-03-20,Austin Peay,Alabama A&M,5254300,71,81,1386,1
2024-03-20,Princeton,UNLV,5254276,77,84,1708,1
2024-03-20,Wake Forest,App State,5254278,87,76,6733,1
2024-03-20,Cincinnati,San Francisco,5254285,73,72,3899,1
2024-03-20,Villanova,VCU,5254286,61,70,1763,1
2024-03-20,Boise St.,Colorado,5254073,53,60,12039,1
2024-03-21,Mississippi St.,Michigan St.,5254079,51,69,18223,1
2024-03-21,BYU,Duquesne,5254074,67,71,17239,1
2024-03-21,Creighton,Akron,5254089,77,60,17698,1
2024-03-21,Arizona,Long Beach St.,5254083,85,65,17102,1
2024-03-21,North Carolina,Wagner,5254078,90,62,18223,1
2024-03-21,Illinois,Morehead St.,5254075,85,69,17239,1
2024-03-21,South Carolina,Oregon,5254088,73,87,17698,1
2024-03-21,Dayton,Nevada,5254082,63,60,17102,1
2024-03-21,Texas,Colorado St.,5254080,56,44,18037,1
2024-03-21,Kentucky,Oakland,5254087,76,80,18586,1
2024-03-21,Gonzaga,McNeese,5254084,86,65,17404,1
2024-03-21,Iowa St.,South Dakota St.,5254077,82,65,17391,1
2024-03-21,Tennessee,Saint Peter's,5254081,83,49,18037,1
2024-03-21,Texas Tech,NC State,5254086,67,80,18586,1
2024-03-21,Kansas,Samford,5254085,93,89,17404,1
2024-03-21,Washington St.,Drake,5254076,66,61,17391,1
2024-03-22,Fla. Atlantic,Northwestern,5254095,65,77,17183,1
2024-03-22,Baylor,Colgate,5254099,92,67,12754,1
2024-03-22,San Diego St.,UAB,5254102,69,65,11051,1
2024-03-22,Marquette,Western Ky.,5254091,87,69,16702,1
2024-03-22,UConn,Stetson,5254094,91,52,17183,1
2024-03-22,Clemson,New Mexico,5254098,77,56,12754,1
2024-03-22,Auburn,Yale,5254103,76,78,11051,1
2024-03-22,Florida,Colorado,5254090,100,102,16702,1
2024-03-22,Nebraska,Texas A&M,5254101,83,98,13797,1
2024-03-22,Duke,Vermont,5254097,64,47,17487,1
2024-03-22,Purdue,Grambling,5254092,78,50,16668,1
2024-03-22,Alabama,Col. of Charleston,5254105,109,96,11616,1
2024-03-22,Houston,Longwood,5254100,86,46,13797,1
2024-03-22,Wisconsin,James Madison,5254096,61,72,17487,1
2024-03-22,Utah St.,TCU,5254093,88,72,16668,1
2024-03-22,Saint Mary's (CA),Grand Canyon,5254104,66,75,11616,1
2024-03-23,Seton Hall,North Texas,5254639,72,58,1204,1
2024-03-23,Arizona,Dayton,5254112,78,68,17414,1
2024-03-23,Bethune-Cookman,Arkansas St.,5253543,85,86,795,1
2024-03-23,Cincinnati,Bradley,5254649,74,57,4732,1
2024-03-23,Kansas,Gonzaga,5254113,68,89,17414,1
2024-03-23,Chicago St.,UC San Diego,5253546,77,75,795,1
2024-03-23,Norfolk St.,Alabama A&M,5254390,81,66,1522,1
2024-03-23,Delaware St.,Seattle U,5253548,66,79,795,1
2024-03-23,North Carolina,Michigan St.,5254108,85,69,18382,1
2024-03-23,Iowa St.,Washington St.,5254107,67,56,17387,1
2024-03-23,Ohio St.,Virginia Tech,5254580,81,73,7541,1
2024-03-23,NC State,Oakland,5254110,79,73,18595,1
2024-03-23,Tennessee,Texas,5254109,62,58,18382,1
2024-03-23,Illinois,Duquesne,5254106,89,63,17387,1
2024-03-23,Creighton,Oregon,5254111,86,73,18595,1
2024-03-24,Cleveland St.,Northern Colo.,5253542,51,49,829,1
2024-03-24,Marquette,Colorado,5254114,81,77,16770,1
2024-03-24,Presbyterian,Montana,5253544,79,82,829,1
2024-03-24,Indiana St.,Minnesota,5254646,76,64,8239,1
2024-03-24,Purdue,Utah St.,5254115,106,67,16770,1
2024-03-24,Little Rock,Fairfield,5253547,75,82,829,1
2024-03-24,Wake Forest,Georgia,5254645,66,72,4772,1
2024-03-24,Duke,James Madison,5254117,93,55,17505,1
2024-03-24,Evansville,Quinnipiac,5253549,64,63,829,1
2024-03-24,Baylor,Clemson,5254120,64,72,13506,1
2024-03-24,Alabama,Grand Canyon,5254119,72,61,11514,1
2024-03-24,South Fla.,VCU,5254647,65,70,6398,1
2024-03-24,UConn,Northwestern,5254116,75,58,17505,1
2024-03-24,Houston,Texas A&M,5254121,100,95,13506,1
2024-03-24,Utah,Iowa,5254648,91,82,3804,1
2024-03-24,UNLV,Boston College,5254644,79,70,5543,1
2024-03-24,San Diego St.,Yale,5254118,85,57,11514,1
2024-03-25,Cleveland St.,High Point,5253536,74,93,724,1
