Half,Clock,Play,Score,game_id,home_id,away_id
2,20:00,Period start,29 - 32,5251858,560945,561176
2,20:00,Substitution Houston: in J'Wan Roberts,29 - 32,5251858,560945,561176
2,20:00,Substitution Houston: out Mylik Wilson,29 - 32,5251858,560945,561176
2,20:00,Substitution Texas Tech: in Robert Jennings,29 - 32,5251858,560945,561176
2,20:00,Substitution Texas Tech: in Joe Toussaint,29 - 32,5251858,560945,561176
2,20:00,Substitution Texas Tech: out Eemeli Yalaho,29 - 32,5251858,560945,561176
2,20:00,Substitution Texas Tech: out Lamar Washington,29 - 32,5251858,560945,561176
1,00:00.00,Period end (confirmed),29 - 32,5251858,560945,561176
1,00:00.80,"2pt turnaround jump shot (inside left) missed by Jamal Shead(Houston), rebound offensive Ja'Vier Francis(Houston)",29 - 32,5251858,560945,561176
1,00:11.50,2pt layup (in the paint) made by Eemeli Yalaho(Texas Tech),29 - 32,5251858,560945,561176
1,00:40.20,"3pt jump shot (outside left) made by LJ Cryer(Houston), assist Jamal Shead(Houston)",27 - 32,5251858,560945,561176
1,00:50.50,Free throw 2 of 2 (off turnover) made by Kerwin Walton(Texas Tech),27 - 29,5251858,560945,561176
1,00:50.50,Substitution Texas Tech: in Lamar Washington,26 - 29,5251858,560945,561176
1,00:50.50,Substitution Texas Tech: out Joe Toussaint,26 - 29,5251858,560945,561176
1,00:50.50,Substitution Houston: in Emanuel Sharp,26 - 29,5251858,560945,561176
1,00:50.50,Substitution Houston: out Damian Dunn,26 - 29,5251858,560945,561176
1,00:50.50,Free throw 1 of 2 (off turnover) made by Kerwin Walton(Texas Tech),26 - 29,5251858,560945,561176
1,00:50.50,Foul personal (one and one) (back court) Damian Dunn(Houston),25 - 29,5251858,560945,561176
1,00:50.50,"Turnover lost ball (inside right) Damian Dunn(Houston), steal Kerwin Walton(Texas Tech)",25 - 29,5251858,560945,561176
1,01:07,Substitution Texas Tech: in Joe Toussaint,25 - 29,5251858,560945,561176
1,01:07,Substitution Texas Tech: out Lamar Washington,25 - 29,5251858,560945,561176
1,01:07,Substitution Houston: in Mylik Wilson,25 - 29,5251858,560945,561176
1,01:07,Substitution Houston: out Emanuel Sharp,25 - 29,5251858,560945,561176
1,01:07,"Turnover lost ball (in the paint) Eemeli Yalaho(Texas Tech), steal LJ Cryer(Houston)",25 - 29,5251858,560945,561176
1,01:33,"2pt jump shot (off turnover) (inside center) made by Damian Dunn(Houston), assist Jamal Shead(Houston)",25 - 29,5251858,560945,561176
1,01:50,"Turnover bad pass (in the paint) Lamar Washington(Texas Tech), steal Damian Dunn(Houston)",25 - 27,5251858,560945,561176
1,02:02,"2pt jump shot (inside left) missed by Jamal Shead(Houston), rebound defensive Pop Isaacs(Texas Tech)",25 - 27,5251858,560945,561176
1,02:12,Timeout short Houston,25 - 27,5251858,560945,561176
1,02:12,"3pt jump shot (off turnover) (outside left wing) made by Eemeli Yalaho(Texas Tech), assist Lamar Washington(Texas Tech)",25 - 27,5251858,560945,561176
1,02:32,"Foul offensive (outside right) Emanuel Sharp(Houston), turnover offensive Emanuel Sharp(Houston)",25 - 27,5251858,560945,561176
1,02:32,"Foul personal (back court) Damian Dunn(Houston), foul on Chance McMillian(Texas Tech)",22 - 27,5251858,560945,561176
1,02:33,"2pt step back jump shot (inside right) missed by Emanuel Sharp(Houston), rebound defensive Chance McMillian(Texas Tech)",22 - 27,5251858,560945,561176
1,03:01,3pt pull up jump shot (off turnover;fast break) (outside right) made by Chance McMillian(Texas Tech),22 - 27,5251858,560945,561176
1,03:05,"Turnover bad pass (outside center) Jamal Shead(Houston), steal Chance McMillian(Texas Tech)",19 - 27,5251858,560945,561176
1,03:14,Free throw 2 of 2 made by Eemeli Yalaho(Texas Tech),29 - 32,5251858,560945,561176
1,03:14,Free throw 1 of 2 made by Eemeli Yalaho(Texas Tech),29 - 32,5251858,560945,561176
1,03:14,Substitution Houston: in Damian Dunn,17 - 27,5251858,560945,561176
1,03:14,Substitution Houston: in Ja'Vier Francis,17 - 27,5251858,560945,561176
1,03:14,Substitution Houston: out Mylik Wilson,17 - 27,5251858,560945,561176
1,03:14,Substitution Houston: out Cedric Lath,17 - 27,5251858,560945,561176
1,03:14,Timeout commercial,17 - 27,5251858,560945,561176
1,03:14,"Foul personal (one and one) (back court) Cedric Lath(Houston), foul on Eemeli Yalaho(Texas Tech)",17 - 27,5251858,560945,561176
1,03:17,"3pt jump shot (outside center) missed by LJ Cryer(Houston), rebound defensive Lamar Washington(Texas Tech)",17 - 27,5251858,560945,561176
1,03:37,"3pt jump shot (outside right) made by Chance McMillian(Texas Tech), assist Lamar Washington(Texas Tech)",17 - 27,5251858,560945,561176
1,03:49,"3pt jump shot (off turnover) (outside right) missed by Emanuel Sharp(Houston), rebound defensive Pop Isaacs(Texas Tech)",14 - 27,5251858,560945,561176
1,04:01,"Turnover lost ball (in the paint) Eemeli Yalaho(Texas Tech), steal Mylik Wilson(Houston)",14 - 27,5251858,560945,561176
1,04:10,"Foul personal (back court) Cedric Lath(Houston), foul on Eemeli Yalaho(Texas Tech)",14 - 27,5251858,560945,561176
1,04:12,"3pt jump shot (outside left wing) missed by LJ Cryer(Houston), rebound defensive Eemeli Yalaho(Texas Tech)",14 - 27,5251858,560945,561176
1,04:42,"2pt pull up jump shot (inside left) made by Chance McMillian(Texas Tech), assist Pop Isaacs(Texas Tech)",14 - 27,5251858,560945,561176
1,04:57,"2pt jump shot (off turnover) (in the paint) missed by Jamal Shead(Houston), rebound defensive Lamar Washington(Texas Tech)",12 - 27,5251858,560945,561176
1,05:19,Turnover shot clock (team) (in the paint) Texas Tech,12 - 27,5251858,560945,561176
1,05:55,Free throw 2 of 2 made by Jamal Shead(Houston),12 - 27,5251858,560945,561176
1,05:55,Substitution Texas Tech: in Kerwin Walton,12 - 26,5251858,560945,561176
1,05:55,Substitution Texas Tech: out Joe Toussaint,12 - 26,5251858,560945,561176
1,05:55,Free throw 1 of 2 made by Jamal Shead(Houston),12 - 26,5251858,560945,561176
1,05:55,Foul personal (shooting;2 free throws) (in the paint) Joe Toussaint(Texas Tech),12 - 25,5251858,560945,561176
1,06:01,"3pt jump shot (outside right) missed by Pop Isaacs(Texas Tech), rebound defensive (team) Houston",12 - 25,5251858,560945,561176
1,06:11,"2pt floating jump shot (inside left) missed by LJ Cryer(Houston), rebound defensive Chance McMillian(Texas Tech)",12 - 25,5251858,560945,561176
1,06:13,Substitution Houston: in Cedric Lath,12 - 25,5251858,560945,561176
1,06:13,Substitution Houston: out Ja'Vier Francis,12 - 25,5251858,560945,561176
1,06:13,"Foul personal (inside left) Lamar Washington(Texas Tech), foul on Mylik Wilson(Houston)",12 - 25,5251858,560945,561176
1,06:38,"2pt layup (off turnover;blocked) (in the paint) missed by Pop Isaacs(Texas Tech), block Ja'Vier Francis(Houston), rebound defensive Jamal Shead(Houston)",12 - 25,5251858,560945,561176
1,06:52,Turnover lost ball (inside left wing) Emanuel Sharp(Houston),12 - 25,5251858,560945,561176
1,07:05,"3pt jump shot (outside center) missed by Chance McMillian(Texas Tech), rebound defensive Mylik Wilson(Houston)",12 - 25,5251858,560945,561176
1,07:12,"2pt hook shot (off turnover) (in the paint) missed by Ja'Vier Francis(Houston), rebound defensive Lamar Washington(Texas Tech)",12 - 25,5251858,560945,561176
1,07:27,Substitution Houston: in LJ Cryer,12 - 25,5251858,560945,561176
1,07:27,Substitution Houston: out Damian Dunn,12 - 25,5251858,560945,561176
1,07:27,Timeout commercial,12 - 25,5251858,560945,561176
1,07:27,Turnover shot clock (team) (inside right) Texas Tech,12 - 25,5251858,560945,561176
1,07:28,"2pt jump shot (inside right) missed by Joe Toussaint(Texas Tech), rebound offensive dead ball Texas Tech",12 - 25,5251858,560945,561176
1,07:59,2pt dunk (2nd chance) (under the basket) made by Mylik Wilson(Houston),12 - 25,5251858,560945,561176
1,08:04,"3pt jump shot (outside center) missed by Jamal Shead(Houston), rebound offensive Mylik Wilson(Houston)",12 - 23,5251858,560945,561176
1,08:25,2pt layup (2nd chance) (in the paint) made by Chance McMillian(Texas Tech),12 - 23,5251858,560945,561176
1,08:25,"Free throw 1 of 1 (off turnover) missed by Lamar Washington(Texas Tech), rebound offensive Chance McMillian(Texas Tech)",10 - 23,5251858,560945,561176
1,08:25,Foul personal (shooting;1 free throw) (under the basket) Damian Dunn(Houston),10 - 23,5251858,560945,561176
1,08:25,"2pt layup (off turnover) (under the basket) made by Lamar Washington(Texas Tech), assist Joe Toussaint(Texas Tech)",10 - 23,5251858,560945,561176
1,08:39,Substitution Texas Tech: in Lamar Washington,8 - 23,5251858,560945,561176
1,08:39,Substitution Texas Tech: out Kerwin Walton,8 - 23,5251858,560945,561176
1,08:39,Turnover out of bounds (outside right) Mylik Wilson(Houston),8 - 23,5251858,560945,561176
1,08:46,"3pt jump shot (outside right) missed by Kerwin Walton(Texas Tech), rebound defensive Mylik Wilson(Houston)",8 - 23,5251858,560945,561176
1,09:02,"3pt jump shot (outside right) missed by Mylik Wilson(Houston), rebound defensive Pop Isaacs(Texas Tech)",8 - 23,5251858,560945,561176
1,09:18,"3pt jump shot (outside right) missed by Pop Isaacs(Texas Tech), rebound defensive Mylik Wilson(Houston)",8 - 23,5251858,560945,561176
1,09:26,"Foul personal (in the paint) Mylik Wilson(Houston), foul on Eemeli Yalaho(Texas Tech)",8 - 23,5251858,560945,561176
1,09:44,2pt jump shot (inside right) made by Jamal Shead(Houston),8 - 23,5251858,560945,561176
1,09:58,Substitution Texas Tech: in Eemeli Yalaho,8 - 21,5251858,560945,561176
1,09:58,Substitution Texas Tech: out Robert Jennings,8 - 21,5251858,560945,561176
1,09:58,Substitution Houston: in Jamal Shead,8 - 21,5251858,560945,561176
1,09:58,Substitution Houston: out LJ Cryer,8 - 21,5251858,560945,561176
1,09:58,"Foul personal (in the paint) Robert Jennings(Texas Tech), foul on Damian Dunn(Houston)",8 - 21,5251858,560945,561176
1,10:26,"3pt jump shot (outside center) made by Pop Isaacs(Texas Tech), assist Chance McMillian(Texas Tech)",8 - 21,5251858,560945,561176
1,10:48,Timeout short Texas Tech,5 - 21,5251858,560945,561176
1,10:55,2pt jump shot (2nd chance;off turnover) (in the paint) made by Emanuel Sharp(Houston),5 - 21,5251858,560945,561176
1,11:00,"2pt floating jump shot (off turnover) (inside left) missed by LJ Cryer(Houston), rebound offensive Emanuel Sharp(Houston)",5 - 19,5251858,560945,561176
1,11:11,Substitution Texas Tech: in Chance McMillian,5 - 19,5251858,560945,561176
1,11:11,Substitution Texas Tech: out Lamar Washington,5 - 19,5251858,560945,561176
1,11:11,Substitution Houston: in Ja'Vier Francis,5 - 19,5251858,560945,561176
1,11:11,Substitution Houston: out J'Wan Roberts,5 - 19,5251858,560945,561176
1,11:11,"Foul offensive (inside left) Lamar Washington(Texas Tech), turnover offensive Lamar Washington(Texas Tech), foul on Damian Dunn(Houston)",5 - 19,5251858,560945,561176
1,11:39,2pt jump shot (inside left) made by Damian Dunn(Houston),5 - 19,5251858,560945,561176
1,12:07,"2pt jump shot (inside left) missed by Kerwin Walton(Texas Tech), rebound defensive Emanuel Sharp(Houston)",5 - 17,5251858,560945,561176
1,12:28,Substitution Texas Tech: in Pop Isaacs,5 - 17,5251858,560945,561176
1,12:28,Substitution Texas Tech: out Chance McMillian,5 - 17,5251858,560945,561176
1,12:28,Substitution Houston: in Emanuel Sharp,5 - 17,5251858,560945,561176
1,12:28,Substitution Houston: in J'Wan Roberts,5 - 17,5251858,560945,561176
1,12:28,Substitution Houston: out Cedric Lath,5 - 17,5251858,560945,561176
1,12:28,Substitution Houston: out Jamal Shead,5 - 17,5251858,560945,561176
1,12:28,Timeout commercial,5 - 17,5251858,560945,561176
1,12:28,Timeout short Texas Tech,5 - 17,5251858,560945,561176
1,12:29,2pt layup (off turnover;fast break) (under the basket) made by Damian Dunn(Houston),5 - 17,5251858,560945,561176
1,12:34,"Turnover lost ball (outside center) Kerwin Walton(Texas Tech), steal Damian Dunn(Houston)",5 - 15,5251858,560945,561176
1,12:52,"3pt jump shot (off turnover) (outside right) missed by LJ Cryer(Houston), rebound defensive Joe Toussaint(Texas Tech)",5 - 15,5251858,560945,561176
1,13:07,Turnover shot clock (team) (outside left) Texas Tech,5 - 15,5251858,560945,561176
1,13:09,"3pt jump shot (2nd chance) (outside left) missed by Joe Toussaint(Texas Tech), rebound offensive dead ball Texas Tech",5 - 15,5251858,560945,561176
1,13:31,Jump ball held ball Texas Tech,5 - 15,5251858,560945,561176
1,13:37,"3pt jump shot (2nd chance) (outside center) missed by Joe Toussaint(Texas Tech), rebound offensive Lamar Washington(Texas Tech)",5 - 15,5251858,560945,561176
1,13:47,"Foul personal (inside right) Damian Dunn(Houston), foul on Kerwin Walton(Texas Tech)",5 - 15,5251858,560945,561176
1,13:56,Substitution Texas Tech: in Lamar Washington,5 - 15,5251858,560945,561176
1,13:56,Substitution Texas Tech: out Pop Isaacs,5 - 15,5251858,560945,561176
1,13:56,"Foul personal (in the paint) Cedric Lath(Houston), foul on Robert Jennings(Texas Tech)",5 - 15,5251858,560945,561176
1,13:57,3pt jump shot (2nd chance) (outside left wing) missed by Pop Isaacs(Texas Tech),5 - 15,5251858,560945,561176
1,14:03,"2pt driving layup (blocked) (in the paint) missed by Pop Isaacs(Texas Tech), block Cedric Lath(Houston), rebound offensive (team) Texas Tech",5 - 15,5251858,560945,561176
1,14:31,"3pt jump shot (off turnover) (outside center) made by LJ Cryer(Houston), assist Jamal Shead(Houston)",5 - 15,5251858,560945,561176
1,14:43,Substitution Texas Tech: in Robert Jennings,5 - 12,5251858,560945,561176
1,14:43,Substitution Texas Tech: out Eemeli Yalaho,5 - 12,5251858,560945,561176
1,14:43,Substitution Houston: in Mylik Wilson,5 - 12,5251858,560945,561176
1,14:43,Substitution Houston: in Cedric Lath,5 - 12,5251858,560945,561176
1,14:43,Substitution Houston: out Emanuel Sharp,5 - 12,5251858,560945,561176
1,14:43,Substitution Houston: out Ja'Vier Francis,5 - 12,5251858,560945,561176
1,14:43,Timeout commercial,5 - 12,5251858,560945,561176
1,14:43,Turnover travel (outside center) Joe Toussaint(Texas Tech),5 - 12,5251858,560945,561176
1,15:12,"3pt jump shot (outside right) made by LJ Cryer(Houston), assist Jamal Shead(Houston)",5 - 12,5251858,560945,561176
1,15:24,"2pt layup (under the basket) missed by Eemeli Yalaho(Texas Tech), rebound defensive Jamal Shead(Houston)",5 - 9,5251858,560945,561176
1,15:39,2pt layup (2nd chance) (under the basket) made by Damian Dunn(Houston),5 - 9,5251858,560945,561176
1,15:44,"3pt jump shot (2nd chance) (outside right) missed by Emanuel Sharp(Houston), rebound offensive Damian Dunn(Houston)",5 - 7,5251858,560945,561176
1,15:53,"3pt pull up jump shot (outside right) missed by LJ Cryer(Houston), rebound offensive Jamal Shead(Houston)",5 - 7,5251858,560945,561176
1,16:01,"3pt jump shot (outside right) missed by Pop Isaacs(Texas Tech), rebound defensive LJ Cryer(Houston)",5 - 7,5251858,560945,561176
1,16:11,"3pt jump shot (outside right) missed by Jamal Shead(Houston), rebound defensive Kerwin Walton(Texas Tech)",5 - 7,5251858,560945,561176
1,16:23,Free throw 3 of 3 (off turnover) made by Joe Toussaint(Texas Tech),5 - 7,5251858,560945,561176
1,16:23,Free throw 2 of 3 (off turnover) made by Joe Toussaint(Texas Tech),4 - 7,5251858,560945,561176
1,16:23,Free throw 1 of 3 (off turnover) made by Joe Toussaint(Texas Tech),3 - 7,5251858,560945,561176
1,16:23,Foul personal (shooting;3 free throws) (outside right) Emanuel Sharp(Houston),2 - 7,5251858,560945,561176
1,16:40,Substitution Texas Tech: in Eemeli Yalaho,2 - 7,5251858,560945,561176
1,16:40,Substitution Texas Tech: out Robert Jennings,2 - 7,5251858,560945,561176
1,16:41,Turnover travel (in the paint) Ja'Vier Francis(Houston),2 - 7,5251858,560945,561176
1,16:49,"2pt layup (in the paint) missed by Robert Jennings(Texas Tech), rebound defensive Ja'Vier Francis(Houston)",2 - 7,5251858,560945,561176
1,17:03,"3pt jump shot (outside right) missed by Damian Dunn(Houston), rebound defensive Joe Toussaint(Texas Tech)",2 - 7,5251858,560945,561176
1,17:20,Substitution Houston: in Damian Dunn,2 - 7,5251858,560945,561176
1,17:20,Substitution Houston: out J'Wan Roberts,2 - 7,5251858,560945,561176
1,17:24,"2pt driving layup (under the basket) missed by Pop Isaacs(Texas Tech), rebound defensive Ja'Vier Francis(Houston)",2 - 7,5251858,560945,561176
1,17:29,"2pt layup (2nd chance) (under the basket) missed by J'Wan Roberts(Houston), rebound defensive Robert Jennings(Texas Tech)",2 - 7,5251858,560945,561176
1,17:33,"2pt floating jump shot (in the paint) missed by LJ Cryer(Houston), rebound offensive J'Wan Roberts(Houston)",2 - 7,5251858,560945,561176
1,18:01,"2pt jump shot (inside center) missed by Pop Isaacs(Texas Tech), rebound defensive J'Wan Roberts(Houston)",2 - 7,5251858,560945,561176
1,18:17,"2pt layup (under the basket) made by Ja'Vier Francis(Houston), assist Emanuel Sharp(Houston)",2 - 7,5251858,560945,561176
1,18:22,"Foul personal (under the basket) Joe Toussaint(Texas Tech), foul on Ja'Vier Francis(Houston)",2 - 5,5251858,560945,561176
1,18:33,"2pt floating jump shot (in the paint) missed by Kerwin Walton(Texas Tech), rebound defensive Ja'Vier Francis(Houston)",2 - 5,5251858,560945,561176
1,18:51,Free throw 2 of 2 (fast break;off turnover) made by Ja'Vier Francis(Houston),2 - 5,5251858,560945,561176
1,18:51,Free throw 1 of 2 (fast break;off turnover) made by Ja'Vier Francis(Houston),2 - 4,5251858,560945,561176
1,18:51,Foul personal (shooting;2 free throws) (under the basket) Chance McMillian(Texas Tech),2 - 3,5251858,560945,561176
1,18:53,"Turnover bad pass (outside center) Chance McMillian(Texas Tech), steal Ja'Vier Francis(Houston)",2 - 3,5251858,560945,561176
1,19:09,"3pt jump shot (outside right) made by Emanuel Sharp(Houston), assist J'Wan Roberts(Houston)",2 - 3,5251858,560945,561176
1,19:30,"2pt dunk (under the basket) made by Robert Jennings(Texas Tech), assist Pop Isaacs(Texas Tech)",2 - 0,5251858,560945,561176
1,19:41,"2pt floating jump shot (in the paint) missed by Emanuel Sharp(Houston), rebound defensive Robert Jennings(Texas Tech)",0 - 0,5251858,560945,561176
1,20:00,"Jump ball start period, won Robert Jennings(Texas Tech), lost Ja'Vier Francis(Houston), won Ja'Vier Francis(Houston), lost Robert Jennings(Texas Tech)",0 - 0,5251858,560945,561176
1,20:00,Period start,0 - 0,5251858,560945,561176
1,20:00,Game start,0 - 0,5251858,560945,561176
2,14:59,2pt driving layup (under the basket) made by Tyrece Radford(TAMU),58 - 51,5252546,560583,561170
2,15:24,"3pt jump shot (off turnover) (outside left) missed by Rob Dillingham(UKY), rebound defensive Manny Obaseki(TAMU)",56 - 51,5252546,560583,561170
2,15:41,Turnover shot clock (team) (outside center) TAMU,56 - 51,5252546,560583,561170
2,15:47,Substitution UKY: in Zvonimir Ivisic,56 - 51,5252546,560583,561170
2,15:47,Substitution UKY: in Reed Sheppard,56 - 51,5252546,560583,561170
2,15:47,Substitution UKY: in Tre Mitchell,56 - 51,5252546,560583,561170
2,15:47,Substitution UKY: out Ugonna Onyenso,56 - 51,5252546,560583,561170
2,15:47,Substitution UKY: out Adou Thiero,56 - 51,5252546,560583,561170
2,15:47,Substitution UKY: out Justin Edwards,56 - 51,5252546,560583,561170
2,15:47,Timeout commercial,56 - 51,5252546,560583,561170
2,16:14,2pt jump shot (inside center) made by D.J. Wagner(UKY),56 - 51,5252546,560583,561170
2,16:36,"3pt jump shot (off turnover) (outside left) missed by Tyrece Radford(TAMU), rebound defensive Ugonna Onyenso(UKY)",56 - 49,5252546,560583,561170
2,16:40,"Turnover bad pass (in the paint) Rob Dillingham(UKY), steal Andersson Garcia(TAMU)",56 - 49,5252546,560583,561170
2,16:51,"2pt jump shot (in the paint) missed by Wade Taylor IV(TAMU), rebound defensive Adou Thiero(UKY)",56 - 49,5252546,560583,561170
2,17:02,"2pt jump shot (inside left) missed by Justin Edwards(UKY), rebound defensive Andersson Garcia(TAMU)",56 - 49,5252546,560583,561170
2,17:17,2pt dunk (2nd chance;off turnover) (under the basket) made by Manny Obaseki(TAMU),56 - 49,5252546,560583,561170
2,17:30,"2pt jump shot (2nd chance;off turnover;blocked) (in the paint) missed by Manny Obaseki(TAMU), block Adou Thiero(UKY), rebound offensive (team) TAMU",54 - 49,5252546,560583,561170
2,17:45,"3pt jump shot (off turnover) (outside left) missed by Wade Taylor IV(TAMU), rebound offensive Solomon Washington(TAMU)",54 - 49,5252546,560583,561170
2,17:55,Turnover out of bounds (inside left wing) Adou Thiero(UKY),54 - 49,5252546,560583,561170
2,18:16,Substitution UKY: in Rob Dillingham,54 - 49,5252546,560583,561170
2,18:16,Substitution UKY: out Antonio Reeves,54 - 49,5252546,560583,561170
2,18:16,Free throw 2 of 2 (2nd chance) made by Wade Taylor IV(TAMU),54 - 49,5252546,560583,561170
2,18:16,Free throw 1 of 2 (2nd chance) made by Wade Taylor IV(TAMU),53 - 49,5252546,560583,561170
2,18:16,Foul personal (shooting;2 free throws) (in the paint) Antonio Reeves(UKY),52 - 49,5252546,560583,561170
2,18:25,"2pt jump shot (blocked) (in the paint) missed by Tyrece Radford(TAMU), block Justin Edwards(UKY), rebound offensive (team) TAMU",52 - 49,5252546,560583,561170
2,18:36,Free throw 2 of 2 made by Adou Thiero(UKY),52 - 49,5252546,560583,561170
2,18:36,Substitution TAMU: in Andersson Garcia,52 - 48,5252546,560583,561170
2,18:36,Substitution TAMU: out Wildens Leveque,52 - 48,5252546,560583,561170
2,18:36,Free throw 1 of 2 made by Adou Thiero(UKY),52 - 48,5252546,560583,561170
2,18:36,Foul personal (shooting;2 free throws) (under the basket) Wildens Leveque(TAMU),52 - 47,5252546,560583,561170
2,18:48,2pt driving layup (under the basket) made by Tyrece Radford(TAMU),52 - 47,5252546,560583,561170
2,19:01,Free throw 2 of 2 made by Adou Thiero(UKY),50 - 47,5252546,560583,561170
2,19:01,Free throw 1 of 2 made by Adou Thiero(UKY),50 - 46,5252546,560583,561170
2,19:01,Foul personal (shooting;2 free throws) (under the basket) Manny Obaseki(TAMU),50 - 45,5252546,560583,561170
2,19:09,"Foul personal (outside center) Wade Taylor IV(TAMU), foul on D.J. Wagner(UKY)",50 - 45,5252546,560583,561170
2,19:18,2pt layup (2nd chance) (under the basket) made by Wildens Leveque(TAMU),50 - 45,5252546,560583,561170
2,19:22,"2pt jump shot (in the paint) missed by Wildens Leveque(TAMU), rebound offensive Wildens Leveque(TAMU)",48 - 45,5252546,560583,561170
2,19:41,"3pt jump shot (2nd chance) (outside left) made by Antonio Reeves(UKY), assist D.J. Wagner(UKY)",48 - 45,5252546,560583,561170
2,19:45,"2pt jump shot (in the paint) missed by Antonio Reeves(UKY), rebound offensive Justin Edwards(UKY)",48 - 42,5252546,560583,561170
2,20:00,Period start,48 - 42,5252546,560583,561170
2,20:00,Substitution TAMU: in Solomon Washington,48 - 42,5252546,560583,561170
2,20:00,Substitution TAMU: in Wildens Leveque,48 - 42,5252546,560583,561170
2,20:00,Substitution TAMU: out Henry Coleman III,48 - 42,5252546,560583,561170
2,20:00,Substitution TAMU: out Jace Carter,48 - 42,5252546,560583,561170
2,20:00,Substitution UKY: in Antonio Reeves,48 - 42,5252546,560583,561170
2,20:00,Substitution UKY: in Adou Thiero,48 - 42,5252546,560583,561170
2,20:00,Substitution UKY: in Justin Edwards,48 - 42,5252546,560583,561170
2,20:00,Substitution UKY: out Reed Sheppard,48 - 42,5252546,560583,561170
2,20:00,Substitution UKY: out Tre Mitchell,48 - 42,5252546,560583,561170
2,20:00,Substitution UKY: out Rob Dillingham,48 - 42,5252546,560583,561170
1,00:00.00,Period end (confirmed),48 - 42,5252546,560583,561170
1,00:00.10,"3pt jump shot (outside right) missed by D.J. Wagner(UKY), rebound defensive Tyrece Radford(TAMU)",48 - 42,5252546,560583,561170
1,00:10.70,"3pt jump shot (outside left) missed by Wade Taylor IV(TAMU), rebound defensive Rob Dillingham(UKY)",48 - 42,5252546,560583,561170
1,00:28.80,Free throw 2 of 2 made by Rob Dillingham(UKY),48 - 42,5252546,560583,561170
1,00:28.80,Substitution TAMU: in Tyrece Radford,48 - 41,5252546,560583,561170
1,00:28.80,Substitution TAMU: out Solomon Washington,48 - 41,5252546,560583,561170
1,00:28.80,Substitution UKY: in Ugonna Onyenso,48 - 41,5252546,560583,561170
1,00:28.80,Substitution UKY: out Zvonimir Ivisic,48 - 41,5252546,560583,561170
1,00:28.80,Free throw 1 of 2 made by Rob Dillingham(UKY),48 - 41,5252546,560583,561170
1,00:28.80,Foul personal (shooting;2 free throws) (in the paint) Solomon Washington(TAMU),48 - 40,5252546,560583,561170
1,00:53.20,Free throw 2 of 2 made by Solomon Washington(TAMU),48 - 40,5252546,560583,561170
1,00:53.20,Substitution TAMU: in Jace Carter,47 - 40,5252546,560583,561170
1,00:53.20,Substitution TAMU: out Tyrece Radford,47 - 40,5252546,560583,561170
1,00:53.20,Substitution UKY: in Tre Mitchell,47 - 40,5252546,560583,561170
1,00:53.20,Substitution UKY: out Adou Thiero,47 - 40,5252546,560583,561170
1,00:53.20,"Free throw 1 of 2 missed by Solomon Washington(TAMU), rebound offensive dead ball TAMU",47 - 40,5252546,560583,561170
1,00:53.20,Foul personal (2 free throws) (back court) Adou Thiero(UKY),47 - 40,5252546,560583,561170
1,00:53.40,"2pt layup (under the basket) missed by D.J. Wagner(UKY), rebound defensive Solomon Washington(TAMU)",47 - 40,5252546,560583,561170
1,01:09,"2pt driving layup (in the paint) missed by Tyrece Radford(TAMU), rebound defensive D.J. Wagner(UKY)",47 - 40,5252546,560583,561170
1,01:36,"Free throw 2 of 2 (fast break) missed by Reed Sheppard(UKY), rebound defensive Tyrece Radford(TAMU)",47 - 40,5252546,560583,561170
1,01:36,Free throw 1 of 2 (fast break) made by Reed Sheppard(UKY),47 - 40,5252546,560583,561170
1,01:36,Foul personal (shooting;2 free throws) (under the basket) Wade Taylor IV(TAMU),47 - 39,5252546,560583,561170
1,01:41,"3pt jump shot (outside left) missed by Solomon Washington(TAMU), rebound defensive Reed Sheppard(UKY)",47 - 39,5252546,560583,561170
1,01:58,"3pt jump shot (outside left) missed by Reed Sheppard(UKY), rebound defensive Solomon Washington(TAMU)",47 - 39,5252546,560583,561170
1,02:16,Free throw 2 of 2 made by Manny Obaseki(TAMU),47 - 39,5252546,560583,561170
1,02:16,"Free throw 1 of 2 missed by Manny Obaseki(TAMU), rebound offensive dead ball TAMU",46 - 39,5252546,560583,561170
1,02:16,Foul personal (shooting;2 free throws) (in the paint) Adou Thiero(UKY),46 - 39,5252546,560583,561170
1,02:34,2pt driving layup (under the basket) made by Rob Dillingham(UKY),46 - 39,5252546,560583,561170
1,02:44,"Free throw 2 of 2 missed by Tyrece Radford(TAMU), rebound defensive Reed Sheppard(UKY)",46 - 37,5252546,560583,561170
1,02:44,Free throw 1 of 2 made by Tyrece Radford(TAMU),46 - 37,5252546,560583,561170
1,02:44,Substitution UKY: in Adou Thiero,45 - 37,5252546,560583,561170
1,02:44,Substitution UKY: out Justin Edwards,45 - 37,5252546,560583,561170
1,02:44,Foul personal (one and one) (inside right) Justin Edwards(UKY),45 - 37,5252546,560583,561170
1,02:59,Free throw 1 of 1 made by D.J. Wagner(UKY),45 - 37,5252546,560583,561170
1,02:59,Substitution TAMU: in Henry Coleman III,45 - 36,5252546,560583,561170
1,02:59,Substitution TAMU: out Andersson Garcia,45 - 36,5252546,560583,561170
1,02:59,Substitution UKY: in Zvonimir Ivisic,45 - 36,5252546,560583,561170
1,02:59,Substitution UKY: in Justin Edwards,45 - 36,5252546,560583,561170
