loc_y,loc_x,shot_team_id,shot_outcome,play_id,description,game_id,home_id,away_id,full_name,team_id,team_name
12.464400215148892,23.27000045776365,497,TRUE,111602186,'2nd 15:03 : 2pt floating jump shot (off turnover;fast break) (in the paint) made by Rondel Walker(UNT) 45-41',5252669,560901,560983,North Texas Mean Green,560983,North Texas
18.038600502014145,13.8300018310547,497,FALSE,111602772,'2nd 14:15 : 2pt pull up jump shot (inside right) missed by Jason Edwards(UNT),5252669,560901,560983,North Texas Mean Green,560983,North Texas
11.580799713134752,20.39500045776365,229,FALSE,111602850,'2nd 14:06 : 2pt layup (in the paint) missed by Johnell Davis(FAU),5252669,560901,560983,Fla. Atlantic Owls,560901,Fla. Atlantic
7.77380043029785,23.125,497,TRUE,111604281,'2nd 12:11 : 2pt driving layup (under the basket) made by Jason Edwards(UNT),5252669,560901,560983,North Texas Mean Green,560983,North Texas
6.749200286865246,23.77499961853025,229,TRUE,111604307,'2nd 11:59 : 2pt alley oop (under the basket) made by Brenen Lorient(FAU),5252669,560901,560983,Fla. Atlantic Owls,560901,Fla. Atlantic
29.76980007171626,23.9699993133545,497,FALSE,111604403,'2nd 11:35 : 3pt jump shot (outside center) missed by Rubin Jones(UNT),5252669,560901,560983,North Texas Mean Green,560983,North Texas
14.814402008056675,25.4650001525879,229,FALSE,111604447,'2nd 11:23 : 2pt turnaround jump shot (in the paint) missed by Giancarlo Rosado(FAU),5252669,560901,560983,Fla. Atlantic Owls,560901,Fla. Atlantic
11.73119956970212,15.2400016784668,497,TRUE,111604483,'2nd 11:12 : 2pt jump shot (inside right) made by CJ Noland(UNT) 50-47',5252669,560901,560983,North Texas Mean Green,560983,North Texas
14.955403442382845,24.76000022888185,229,FALSE,111604599,'2nd 10:47 : 2pt hook shot (in the paint) missed by Alijah Martin(FAU),5252669,560901,560983,Fla. Atlantic Owls,560901,Fla. Atlantic
8.507000179290769,37.60499954223635,497,FALSE,111605471,'2nd 10:31 : 2pt jump shot (inside left) missed by John Buggs III(UNT) 50-47',5252669,560901,560983,North Texas Mean Green,560983,North Texas
24.195599784851105,43.2699999809265,497,FALSE,111606004,'2nd 09:21 : 3pt jump shot (off turnover) (outside left) missed by John Buggs III(UNT),5252669,560901,560983,North Texas Mean Green,560983,North Texas
25.52099964141848,18.3400001525879,497,FALSE,111603292,'2nd 13:38 : 2pt step back jump shot (inside center) missed by CJ Noland(UNT),5252669,560901,560983,North Texas Mean Green,560983,North Texas
19.505,6.6500015258789,497,FALSE,111603520,'2nd 13:18 : 3pt jump shot (2nd chance) (outside right) missed by Jason Edwards(UNT),5252669,560901,560983,North Texas Mean Green,560983,North Texas
6.307399139404339,24.47999954223635,229,FALSE,111603568,'2nd 13:09 : 2pt alley oop (fast break) (under the basket) missed by Brenen Lorient(FAU) 45-44',5252669,560901,560983,Fla. Atlantic Owls,560901,Fla. Atlantic
20.23820064544677,7.0699996948242,497,TRUE,111606385,'2nd 08:44 : 3pt jump shot (off turnover) (outside right) made by Jason Edwards(UNT),5252669,560901,560983,North Texas Mean Green,560983,North Texas
13.780399856567374,23.4099998474121,497,TRUE,111606750,'2nd 07:57 : 2pt hook shot (in the paint) made by Aaron Scott(UNT) 55-51',5252669,560901,560983,North Texas Mean Green,560983,North Texas
7.773796844482419,27.7199993133545,229,TRUE,111606805,'2nd 07:39 : 2pt layup (under the basket) made by Johnell Davis(FAU),5252669,560901,560983,Fla. Atlantic Owls,560901,Fla. Atlantic
19.514402008056663,35.72999954223635,288,TRUE,111599857,'2nd 16:39 : 2pt jump shot (inside left) made by Mylik Wilson(Houston) 38-42',5251858,560945,561176,Houston Cougars,560945,Houston
4.972599964141848,32.57999992370605,700,FALSE,111600058,'2nd 16:06 : 2pt jump shot (inside left) missed by Eemeli Yalaho(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
10.866397705078072,44.8849983215332,700,FALSE,111584554,'1st 12:07 : 2pt jump shot (inside left) missed by Kerwin Walton(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
15.387800788879394,33.0049991607666,288,TRUE,111584700,'1st 11:39 : 2pt jump shot (inside left) made by Damian Dunn(Houston) 5-19',5251858,560945,561176,Houston Cougars,560945,Houston
35.353400573730504,25.8700008392334,700,TRUE,111585398,'1st 10:26 : 3pt jump shot (outside center) made by Pop Isaacs(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
30.51239913940433,27.97999954223635,288,TRUE,111597907,'2nd 19:47 : 3pt jump shot (outside center) made by Emanuel Sharp(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
13.770999641418483,34.97500038146975,700,TRUE,111598395,'2nd 18:58 : 2pt step back jump shot (off turnover) (inside left) made by Joe Toussaint(Texas Tech) 33-35',5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
11.599596557617176,21.07999992370605,288,FALSE,111598656,'2nd 18:43 : 2pt jump shot (in the paint) missed by Emanuel Sharp(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
29.168200645446774,9.48500061035155,288,FALSE,111580794,'1st 16:11 : 3pt jump shot (outside right) missed by Jamal Shead(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
19.363998565673825,5.869999885559103,700,FALSE,111580858,'1st 16:01 : 3pt jump shot (outside right) missed by Pop Isaacs(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
26.53619956970212,14.6949996948242,288,FALSE,111580937,'1st 15:53 : 3pt pull up jump shot (outside right) missed by LJ Cryer(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
6.58940021514893,36.66499996185305,288,FALSE,111584951,'1st 11:00 : 2pt floating jump shot (off turnover) (inside left) missed by LJ Cryer(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
9.080399856567382,22.57999992370605,288,TRUE,111584966,'1st 10:55 : 2pt jump shot (2nd chance;off turnover) (in the paint) made by Emanuel Sharp(Houston) 5-21',5251858,560945,561176,Houston Cougars,560945,Houston
12.455,15.2599983215332,288,TRUE,111585749,'1st 09:44 : 2pt jump shot (inside right) made by Jamal Shead(Houston) 8-23',5251858,560945,561176,Houston Cougars,560945,Houston
11.157802581787095,25.02499961853025,700,TRUE,111586380,'1st 08:25 : 2pt layup (2nd chance) (in the paint) made by Chance McMillian(Texas Tech) 12-23',5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
28.002600860595663,19.20000076293945,288,FALSE,111586479,'1st 08:04 : 3pt jump shot (outside center) missed by Jamal Shead(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
28.585399856567374,14.13000106811525,288,FALSE,111580951,'1st 15:44 : 3pt jump shot (2nd chance) (outside right) missed by Emanuel Sharp(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
6.58940021514893,23.0049991607666,288,TRUE,111580953,'1st 15:39 : 2pt layup (2nd chance) (under the basket) made by Damian Dunn(Houston) 5-9',5251858,560945,561176,Houston Cougars,560945,Houston
12.182399139404339,2.630000114440918,700,FALSE,111585970,'1st 09:18 : 3pt jump shot (outside right) missed by Pop Isaacs(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
23.30260086059566,8.35499954223635,288,FALSE,111585982,'1st 09:02 : 3pt jump shot (outside right) missed by Mylik Wilson(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
5.64,25,288,TRUE,111586481,'1st 07:59 : 2pt dunk (2nd chance) (under the basket) made by Mylik Wilson(Houston) 12-25',5251858,560945,561176,Houston Cougars,560945,Houston
18.781203155517574,17.840000152587898,700,FALSE,111586628,'1st 07:28 : 2pt jump shot (inside right) missed by Joe Toussaint(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
7.341397705078066,21.7849998474121,700,FALSE,111581093,'1st 15:24 : 2pt layup (under the basket) missed by Eemeli Yalaho(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
8.055799713134768,2.439998626709,288,TRUE,111581111,'1st 15:12 : 3pt jump shot (outside right) made by LJ Cryer(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
8.366001434326165,2.490000009536743,700,FALSE,111586082,'1st 08:46 : 3pt jump shot (outside right) missed by Kerwin Walton(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
6.166397705078069,27.97999954223635,700,TRUE,111586231,'1st 08:25 : 2pt layup (off turnover) (under the basket) made by Lamar Washington(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
13.63,23.85000038146975,288,FALSE,111578140,'1st 19:41 : 2pt floating jump shot (in the paint) missed by Emanuel Sharp(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
6.316801147460922,25.72999954223635,700,TRUE,111578200,'1st 19:30 : 2pt dunk (under the basket) made by Robert Jennings(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
26.827600860595663,12.29999923706055,288,TRUE,111578264,'1st 19:09 : 3pt jump shot (outside right) made by Emanuel Sharp(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
17.46520172119142,25.02499961853025,700,FALSE,111578675,'1st 18:33 : 2pt floating jump shot (in the paint) missed by Kerwin Walton(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
7.764400215148929,47.93499994277954,288,TRUE,111592867,'1st 00:40.20 : 3pt jump shot (outside left) made by LJ Cryer(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
10.565597991943335,26.7150001525879,700,TRUE,111593006,'1st 00:11.50 : 2pt layup (in the paint) made by Eemeli Yalaho(Texas Tech) 29-32',5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
13.037799892425554,36.66499996185305,288,FALSE,111593013,'1st 00:00.80 : 2pt turnaround jump shot (inside left) missed by Jamal Shead(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
6.438999910354616,21.8799991607666,288,TRUE,111578954,'1st 18:17 : 2pt layup (under the basket) made by Ja&#39;Vier Francis(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
27.871001434326175,23.1949996948242,700,FALSE,111578974,'1st 18:01 : 2pt jump shot (inside center) missed by Pop Isaacs(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
28.002600860595663,17.6500015258789,288,TRUE,111582498,'1st 14:31 : 3pt jump shot (off turnover) (outside center) made by LJ Cryer(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
10.54680025100707,19.625,288,FALSE,111587783,'1st 07:12 : 2pt hook shot (off turnover) (in the paint) missed by Ja&#39;Vier Francis(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
29.48780258178708,30.79999923706055,700,FALSE,111587793,'1st 07:05 : 3pt jump shot (outside center) missed by Chance McMillian(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
9.83239913940433,27.27499961853025,700,FALSE,111588006,'1st 06:38 : 2pt layup (off turnover;blocked) (in the paint) missed by Pop Isaacs(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
6.147599964141848,37.9350004196167,288,FALSE,111588231,'1st 06:11 : 2pt floating jump shot (inside left) missed by LJ Cryer(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
24.355403442382837,10.375,700,FALSE,111588391,'1st 06:01 : 3pt jump shot (outside right) missed by Pop Isaacs(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
9.080399856567382,22.02000045776365,288,FALSE,111579137,'1st 17:33 : 2pt floating jump shot (in the paint) missed by LJ Cryer(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
5.64,25,288,FALSE,111579199,'1st 17:29 : 2pt layup (2nd chance) (under the basket) missed by J&#39;Wan Roberts(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
6.758602294921815,24.3199996948242,700,FALSE,111579232,'1st 17:24 : 2pt driving layup (under the basket) missed by Pop Isaacs(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
8.807802581787087,28.54500007629395,700,FALSE,111582637,'1st 14:03 : 2pt driving layup (blocked) (in the paint) missed by Pop Isaacs(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
17.436999282836872,22.86499977111815,288,FALSE,111589202,'1st 04:57 : 2pt jump shot (off turnover) (in the paint) missed by Jamal Shead(Houston),5251858,560945,561176,Houston Cougars,560945,Houston
21.27219741821291,35.0250015258789,700,TRUE,111589334,'1st 04:42 : 2pt pull up jump shot (inside left) made by Chance McMillian(Texas Tech),5251858,560945,561176,Texas Tech Red Raiders,561176,Texas Tech
