game_date,home_team,away_team,game_id,home_score,away_score,attendance,neutral
2024-01-24,Army West Point,Boston U.,3979772,61,57,321,0
2024-01-24,Ga. Southern,Georgia St.,3979763,66,74,782,0
2024-01-24,Winthrop,Charleston So.,3979752,54,63,287,0
2024-01-24,Cincinnati,Oklahoma St.,3979771,58,56,1392,0
2024-01-24,Michigan St.,Purdue,3954040,97,70,3096,0
2024-01-24,Ball St.,Miami (OH),3979666,91,56,1569,0
2024-01-24,Youngstown St.,Northern Ky.,3979778,56,62,1304,0
2024-01-24,Texas Tech,Houston,3979773,66,48,4775,0
2024-01-24,North Ala.,Kennesaw St.,3979770,79,60,1032,0
2024-01-24,Texas,Oklahoma,3979653,87,91,5478,0
2024-01-24,Kent St.,Eastern Mich.,3979842,66,57,754,0
2024-01-24,Michigan,Maryland,3954294,79,77,2586,0
2024-01-24,IU Indy,Green Bay,3979841,59,87,471,0
2024-01-24,Navy,Bucknell,3979835,59,48,585,0
2024-01-24,Robert Morris,Detroit Mercy,3979834,39,56,177,0
2024-01-24,Georgetown,Creighton,3979831,72,77,522,0
2024-01-24,Xavier,Butler,3979829,57,90,238,0
2024-01-24,Providence,Villanova,3979824,82,76,827,0
2024-01-24,Gardner-Webb,Longwood,3979795,74,59,208,0
2024-01-24,Radford,UNC Asheville,3979794,59,46,833,0
2024-01-24,Davidson,Massachusetts,3979656,72,42,713,0
2024-01-24,Fordham,Loyola Chicago,3979658,64,73,351,0
2024-01-24,Central Mich.,Ohio,3979663,58,68,1094,0
2024-01-24,Holy Cross,American,3979669,59,48,984,0
2024-01-24,Western Mich.,Akron,3979670,60,51,675,0
2024-01-24,Toledo,NIU,3979671,72,52,3902,0
2024-01-24,High Point,USC Upstate,3979790,49,59,862,0
2024-01-24,St. Bonaventure,Saint Joseph's,3979791,40,65,193,0
2024-01-24,James Madison,Marshall,3979792,70,77,2370,0
2024-01-24,Jacksonville St.,Middle Tenn.,3979779,45,66,1024,0
2024-01-24,Tulsa,Rice,3979668,70,65,1768,0
2024-01-24,Central Ark.,Queens (NC),3979672,76,57,478,0
2024-01-24,Kansas,Iowa St.,3979662,60,58,3157,0
2024-01-24,North Texas,Tulane,3979781,77,70,1667,0
2024-01-24,Utah St.,San Diego St.,3979665,62,76,287,0
2024-01-24,SMU,Temple,3979667,68,66,865,0
2024-01-24,Wyoming,Air Force,3979655,66,63,2333,0
2024-01-24,Boise St.,UNLV,3979780,63,84,1058,0
2024-01-24,New Mexico,Fresno St.,3979661,84,77,4716,0
2024-01-25,Vermont,UMass Lowell,3979883,62,53,2555,0
2024-01-25,South Alabama,Texas St.,3979872,44,63,2115,0
2024-01-25,Little Rock,Lindenwood,3979896,50,45,1189,0
2024-01-25,Saint Peter's,Mount St. Mary's,3979870,49,52,0,0
2024-01-25,UC Irvine,Long Beach St.,3979882,74,59,2294,0
2024-01-25,California Baptist,UTRGV,3979897,75,55,4417,0
2024-01-25,Quinnipiac,Fairfield,3979893,59,74,551,0
2024-01-25,Fla. Atlantic,East Carolina,3979880,74,78,435,0
2024-01-25,Eastern Ill.,Tennessee Tech,3979891,73,71,735,0
2024-01-25,Louisiana,Coastal Carolina,3979889,67,51,648,0
2024-01-25,Southern Ind.,Western Ill.,3979890,81,61,1365,0
2024-01-25,ULM,Arkansas St.,3979894,84,76,1432,0
2024-01-25,Stonehill,Saint Francis,3979953,66,57,563,0
2024-01-25,Wofford,Mercer,3979954,65,64,414,0
2024-01-25,Duke,Florida St.,3979962,88,46,1779,0
2024-01-25,Virginia Tech,Georgia Tech,3979966,87,69,4971,0
2024-01-25,Bryant,NJIT,3979968,73,64,278,0
2024-01-25,Binghamton,New Hampshire,3979970,73,63,1303,0
2024-01-25,UT Martin,Southeast Mo. St.,3979906,52,44,1483,0
2024-01-25,Old Dominion,App State,3979971,68,49,2189,0
2024-01-25,Jacksonville,Eastern Ky.,3979972,51,59,350,0
2024-01-25,Santa Clara,Gonzaga,3979885,45,82,337,0
2024-01-25,Illinois,Ohio St.,3954396,59,67,3254,0
2024-01-25,Rider,Niagara,3980001,62,81,486,0
2024-01-25,Clemson,NC State,3980000,49,71,919,0
2024-01-25,Sacred Heart,LIU,3979998,70,55,520,0
2024-01-25,Western Caro.,ETSU,3979997,47,56,558,0
2024-01-25,Louisville,Boston College,3979996,88,60,7606,0
2024-01-25,Notre Dame,Syracuse,3979992,65,79,5512,0
2024-01-25,Virginia,Pittsburgh,3979989,52,56,3817,0
2024-01-25,Le Moyne,Merrimack,3979988,64,57,464,0
2024-01-25,Iona,Canisius,3979980,43,53,787,0
2024-01-25,UNC Greensboro,Chattanooga,3979977,55,73,406,0
2024-01-25,North Florida,Bellarmine,3979974,63,69,346,0
2024-01-25,Furman,Samford,3979881,60,66,342,0
2024-01-25,UAlbany,Maine,3979879,54,47,1222,0
2024-01-25,FIU,Western Ky.,3979878,70,60,405,0
2024-01-25,Oakland,Cleveland St.,3979876,65,77,517,0
2024-01-25,Manhattan,Marist,3979875,60,54,354,0
2024-01-25,Bradley,Drake,3996131,65,77,393,0
2024-01-25,Houston Christian,Southeastern La.,3979963,51,53,200,0
2024-01-25,Troy,Southern Miss.,3979958,77,70,1567,0
2024-01-25,Lipscomb,FGCU,3979955,54,75,521,0
2024-01-25,Austin Peay,Stetson,3979874,42,51,1632,0
2024-01-25,Wichita St.,UAB,3979867,81,83,1092,0
2024-01-25,Ole Miss,Florida,3979865,81,70,2450,0
2024-01-25,Illinois St.,UNI,3996080,88,77,1614,0
2024-01-25,East Texas A&M,A&M-Corpus Christi,3979871,58,69,382,0
2024-01-25,DePaul,St. John's (NY),3979994,77,83,994,0
2024-01-25,LSU,South Carolina,3979975,70,76,13205,0
2024-01-25,Kansas City,South Dakota St.,3979995,49,72,559,0
2024-01-25,North Carolina,Miami (FL),3980004,66,61,2530,0
2024-01-25,South Dakota,Denver,3979993,78,70,1577,0
2024-01-25,Lamar University,New Orleans,3979949,65,62,626,0
2024-01-25,FDU,Central Conn. St.,3979888,80,75,113,0
2024-01-25,Northern Ariz.,Idaho,3979873,65,53,667,0
2024-01-25,New Mexico St.,Sam Houston,3979905,76,63,458,0
2024-01-25,Grand Canyon,SFA,3979952,54,59,568,0
2024-01-25,North Dakota St.,St. Thomas (MN),3979986,85,52,523,0
2024-01-25,Northern Colo.,Eastern Wash.,3979961,62,68,753,0
2024-01-25,Northwestern,Penn St.,3954345,65,76,1664,0
2024-01-25,Omaha,Oral Roberts,3980002,78,88,374,0
2024-01-25,Arkansas,Kentucky,3979990,88,61,3719,0
2024-01-25,McNeese,Northwestern St.,3979991,44,60,1774,0
2024-01-25,Southern Utah,Tarleton St.,3979973,60,71,1145,0
2024-01-25,Pacific,Saint Mary's (CA),3979866,60,45,606,0
2024-01-25,UTEP,Louisiana Tech,3979999,61,57,1010,0
2024-01-25,Utah Tech,Abilene Christian,3979985,78,69,596,0
2024-01-25,San Francisco,LMU (CA),3979869,61,48,0,0
2024-01-25,UC Riverside,UC San Diego,3979964,43,51,121,0
2024-01-25,Missouri,Texas A&M,3980003,67,69,3864,0
2024-01-25,Montana St.,Sacramento St.,3979983,60,54,1768,0
2024-01-25,Montana,Portland St.,3979979,87,46,2278,0
2024-01-25,Pepperdine,Portland,3979951,49,82,158,0
2024-01-25,CSU Bakersfield,CSUN,3979982,70,54,691,0
2024-01-25,UC Santa Barbara,Hawaii,3979978,65,53,699,0
2024-01-25,Cal St. Fullerton,Cal Poly,3979987,55,68,283,0
2024-01-26,Indiana St.,Valparaiso,3996101,70,49,1211,0
2024-01-26,Delaware,Northeastern,3980008,66,73,1288,0
2024-01-26,Campbell,N.C. A&T,3980009,51,73,1008,0
2024-01-26,Murray St.,Southern Ill.,3996314,75,70,1931,0
2024-01-26,Evansville,UIC,3996448,61,70,245,0
2024-01-26,William & Mary,Hofstra,3980061,61,50,962,0
2024-01-26,Hampton,Monmouth,3980006,61,69,682,0
2024-01-26,Belmont,Missouri St.,3996441,66,55,892,0
2024-01-26,Milwaukee,Wright St.,3980057,93,87,676,0
2024-01-26,Arizona St.,Stanford,3980012,50,80,2578,0
2024-01-26,Arizona,California,3996654,66,55,7268,0
2024-01-26,Oregon,Utah,3996579,48,58,6965,0
2024-01-26,Southern California,Washington St.,3980010,70,62,2671,0
2024-01-26,Oregon St.,Colorado,3996650,68,62,5262,0
2024-01-26,UCLA,Washington,3980007,62,44,3563,0
2024-01-27,Michigan St.,Michigan,3954295,82,61,9385,0
2024-01-27,Central Mich.,Western Mich.,3980095,53,45,1302,0
2024-01-27,Yale,Harvard,3980075,52,61,517,0
2024-01-27,Eastern Mich.,Ball St.,3980074,50,75,1495,0
2024-01-27,Gardner-Webb,USC Upstate,3980162,59,78,509,0
2024-01-27,Iona,Manhattan,3980160,56,64,944,0
2024-01-27,Rhode Island,Massachusetts,3980092,63,48,1674,0
2024-01-27,Morehead St.,Western Ill.,3980187,59,65,845,0
2024-01-27,Old Dominion,Georgia St.,3980356,73,65,3198,0
2024-01-27,UNC Greensboro,ETSU,3980301,54,50,498,0
2024-01-27,ULM,Coastal Carolina,3980122,71,68,1189,0
2024-01-27,FIU,Middle Tenn.,3980106,62,92,325,0
2024-01-27,Detroit Mercy,Cleveland St.,3980238,69,56,251,0
2024-01-27,Ohio,Miami (OH),3980230,71,55,741,0
2024-01-27,Youngstown St.,Robert Morris,3980260,71,46,3102,0
2024-01-27,Longwood,Regent,4493097,103,52,841,0
2024-01-27,Fairfield,Canisius,3980105,70,42,1315,0
2024-01-27,Kennesaw St.,Central Ark.,3980107,60,67,794,0
2024-01-27,UAlbany,New Hampshire,3980108,54,46,1349,0
2024-01-27,Furman,Mercer,3980112,58,56,518,0
2024-01-27,Florida A&M,Alcorn,3980113,60,56,989,0
2024-01-27,Liberty,Jacksonville St.,3980275,63,32,1238,0
2024-01-27,North Florida,Eastern Ky.,3980277,56,79,467,0
2024-01-27,Mount St. Mary's,Niagara,3980311,63,80,1284,0
2024-01-27,Bethune-Cookman,Jackson St.,3980312,65,81,509,0
2024-01-27,Radford,Presbyterian,3980315,65,40,841,0
2024-01-27,Queens (NC),North Ala.,3980328,71,75,132,0
2024-01-27,Ga. Southern,Marshall,3980336,95,106,763,0
2024-01-27,Delaware St.,South Carolina St.,3980346,61,49,650,0
2024-01-27,UMES,N.C. Central,3980355,78,61,183,0
2024-01-27,Saint Peter's,Rider,3980357,68,58,0,0
2024-01-27,Boston U.,Lafayette,3980362,51,39,570,0
2024-01-27,Xavier,Providence,3980363,60,69,943,0
2024-01-27,Binghamton,Maine,3980366,56,59,1118,0
2024-01-27,West Virginia,Iowa St.,3980367,84,78,4905,0
2024-01-27,Jacksonville,Bellarmine,3980368,87,69,200,0
2024-01-27,Purdue Fort Wayne,Northern Ky.,3980369,61,55,743,0
2024-01-27,Charleston So.,UNC Asheville,3980370,59,62,456,0
2024-01-27,Lehigh,Holy Cross,3980371,70,60,734,0
2024-01-27,Saint Joseph's,Davidson,3980372,68,42,917,0
2024-01-27,Western Caro.,Chattanooga,3980376,59,69,795,0
2024-01-27,Vermont,Bryant,3980377,61,35,1204,0
2024-01-27,Norfolk St.,Coppin St.,3980387,61,53,1242,0
2024-01-27,Sacred Heart,FDU,3980388,68,51,864,0
2024-01-27,LIU,Le Moyne,3980409,62,80,178,0
2024-01-27,Morgan St.,Howard,3980412,51,54,2700,0
2024-01-27,UCF,Houston,3980097,92,87,1092,0
2024-01-27,Colgate,American,3980087,54,56,244,0
2024-01-27,Fordham,George Washington,3980082,60,55,288,0
2024-01-27,Wofford,Samford,3980079,59,41,565,0
2024-01-27,Penn,Columbia,3980078,55,85,748,0
2024-01-27,Iowa,Nebraska,3953901,92,73,14998,0
2024-01-27,SIUE,Tennessee Tech,3980248,58,67,689,0
2024-01-27,Northwestern St.,A&M-Corpus Christi,3980239,45,50,412,0
2024-01-27,Little Rock,Southeast Mo. St.,3980229,53,47,423,0
2024-01-27,McNeese,New Orleans,3980212,59,74,1340,0
2024-01-27,Eastern Ill.,Tennessee St.,3980182,71,67,841,0
2024-01-27,NIU,Akron,3980179,59,61,980,0
2024-01-27,North Dakota,St. Thomas (MN),3980153,66,76,1290,0
2024-01-27,UT Martin,Lindenwood,3980137,68,73,895,0
2024-01-27,New Mexico St.,Louisiana Tech,3980077,66,64,909,0
2024-01-27,Princeton,Cornell,3980101,85,47,1104,0
2024-01-27,Air Force,New Mexico,3980084,51,66,688,0
2024-01-27,Colorado St.,San Jose St.,3980197,65,49,8083,0
2024-01-27,Wisconsin,Rutgers,3954161,73,62,6035,0
2024-01-27,Texas,Cincinnati,3980076,67,50,6008,0
2024-01-27,Rice,Memphis,3980093,66,73,841,0
2024-01-27,SMU,UTSA,3980104,75,58,1396,0
2024-01-27,Louisiana,Texas St.,3980288,59,52,512,0
2024-01-27,Lipscomb,Stetson,3980302,55,67,307,0
2024-01-27,Troy,Arkansas St.,3980313,91,84,4211,0
2024-01-27,UIW,Houston Christian,3980358,77,49,181,0
2024-01-27,South Alabama,Southern Miss.,3980364,43,77,331,0
2024-01-27,South Dakota,Kansas City,3980365,72,62,2606,0
2024-01-27,Texas Tech,TCU,3980390,71,65,7530,0
2024-01-27,Omaha,Denver,3980410,80,77,431,0
2024-01-27,Bradley,UNI,3996081,59,105,451,0
2024-01-27,Brown,Dartmouth,3980419,35,31,497,0
2024-01-27,NJIT,UMBC,3980439,61,72,325,0
2024-01-27,Merrimack,Saint Francis,3980442,71,48,617,0
2024-01-27,Bucknell,Army West Point,3980086,66,75,571,0
2024-01-27,San Diego St.,Boise St.,3980237,79,54,2003,0
2024-01-27,California Baptist,SFA,3980244,97,75,616,0
2024-01-27,Fresno St.,Wyoming,3980109,47,69,1167,0
2024-01-27,Saint Mary's (CA),Santa Clara,3980169,74,67,766,0
2024-01-27,Quinnipiac,Siena,3980471,60,78,888,0
2024-01-27,James Madison,App State,3980464,78,61,4080,0
2024-01-27,Wagner,Central Conn. St.,3980458,49,45,577,0
2024-01-27,Charlotte,Tulsa,3980098,55,65,996,0
2024-01-27,Bowling Green,Kent St.,3980085,74,82,2296,0
2024-01-27,Texas Southern,Alabama A&M,3980447,61,55,750,0
2024-01-27,Grambling,Mississippi Val.,3980435,81,71,1068,0
2024-01-27,Southern U.,Ark.-Pine Bluff,3980427,59,74,3764,0
2024-01-27,Lamar University,Southeastern La.,3980415,59,45,985,0
2024-01-27,Prairie View,Alabama St.,3980099,46,43,595,0
2024-01-27,UTEP,Sam Houston,3980389,66,61,1435,0
2024-01-27,Northern Colo.,Idaho,3980360,56,60,608,0
2024-01-27,Utah Tech,Tarleton St.,3980341,75,48,441,0
2024-01-27,Montana St.,Portland St.,3980334,71,50,2361,0
2024-01-27,Montana,Sacramento St.,3980310,84,57,2781,0
2024-01-27,Utah Valley,Seattle U,3980287,59,56,567,0
2024-01-27,Grand Canyon,UT Arlington,3980281,70,35,553,0
2024-01-27,Southern Utah,Abilene Christian,3980219,82,80,345,0
2024-01-27,Idaho St.,Weber St.,3980103,55,47,993,0
2024-01-27,Northern Ariz.,Eastern Wash.,3980096,89,81,452,0
2024-01-27,East Texas A&M,Nicholls,3980094,71,67,412,0
2024-01-27,CSU Bakersfield,Cal St. Fullerton,3980331,66,56,401,0
2024-01-27,San Francisco,Gonzaga,3980091,54,73,0,0
2024-01-27,UC San Diego,UC Davis,3980102,49,62,352,0
2024-01-27,Marquette,Butler,3980473,59,48,2212,0
2024-01-27,Illinois St.,Drake,3996132,79,70,2487,0
2024-01-27,CSUN,UC Irvine,3980278,63,67,128,0
2024-01-27,UNLV,Nevada,3980080,92,47,2555,0
2024-01-27,Kansas St.,BYU,3980460,67,65,8180,0
2024-01-27,Cal Poly,Hawaii,3980379,59,63,1583,0
2024-01-27,San Diego,Portland,3980378,59,64,388,0
2024-01-27,LMU (CA),Pepperdine,3980335,75,59,231,0
2024-01-27,Loyola Maryland,Navy,3980490,70,67,279,0
2024-01-27,Long Beach St.,UC Riverside,3980425,54,52,615,0
2024-01-27,Wichita St.,Fla. Atlantic,3980081,56,63,1440,0
2024-01-27,Oklahoma,Kansas,3980089,60,55,4036,0
2024-01-27,Austin Peay,FGCU,3980501,54,65,2061,0
2024-01-27,High Point,Winthrop,3980505,75,68,1505,0
2024-01-27,Toledo,Buffalo,3980110,67,63,4157,0
2024-01-27,UConn,Notre Dame,3980509,67,82,10299,0
2024-01-28,Virginia,North Carolina,3980526,81,66,5690,0
2024-01-28,South Fla.,East Carolina,3980530,54,40,2984,0
2024-01-28,Syracuse,Virginia Tech,3980527,62,75,6003,0
2024-01-28,Dayton,St. Bonaventure,3980511,64,43,2503,0
2024-01-28,William & Mary,Monmouth,3980538,56,67,1354,0
2024-01-28,Indiana St.,UIC,3996102,48,76,1336,0
2024-01-28,Florida,Texas A&M,3980517,63,51,1460,0
2024-01-28,Penn St.,Maryland,3954346,112,76,3532,0
2024-01-28,Col. of Charleston,UNCW,3980513,94,59,401,0
2024-01-28,Creighton,Seton Hall,3980535,57,49,1773,0
2024-01-28,DePaul,Villanova,3980536,64,95,1555,0
2024-01-28,Arizona,Stanford,3980522,64,96,7692,0
2024-01-28,Purdue,Ohio St.,3954041,68,71,7132,0
2024-01-28,Duquesne,Loyola Chicago,3980512,73,57,1232,0
2024-01-28,N.C. A&T,Elon,3980553,56,42,1059,0
2024-01-28,Hampton,Hofstra,3980515,67,62,872,0
2024-01-28,Stony Brook,Drexel,3980518,62,41,1296,0
2024-01-28,Oklahoma St.,Baylor,3980534,60,72,2437,0
2024-01-28,Green Bay,Wright St.,3980532,77,59,2365,0
2024-01-28,Indiana,Northwestern,3954535,100,59,10776,0
2024-01-28,Arizona St.,California,3996608,76,71,1650,0
2024-01-28,Northeastern,Campbell,3980544,43,54,201,0
2024-01-28,St. John's (NY),Georgetown,3980548,57,56,698,0
2024-01-28,Miami (FL),Duke,3980549,64,58,3112,0
2024-01-28,Delaware,Towson,3980519,73,59,1284,0
2024-01-28,Boston College,NC State,3980552,61,82,2180,0
2024-01-28,Louisville,Pittsburgh,3980551,77,58,9452,0
2024-01-28,Missouri,Arkansas,3980547,58,67,4968,0
2024-01-28,Tulane,Temple,3980543,50,68,861,0
2024-01-28,Ole Miss,Tennessee,3980539,80,75,3863,0
2024-01-28,Belmont,Southern Ill.,3996477,72,64,892,0
2024-01-28,Illinois,Minnesota,3954254,73,68,4788,0
2024-01-28,Oregon St.,Utah,3996651,91,66,5024,0
2024-01-28,Oregon,Colorado,3996580,48,61,6074,0
2024-01-28,Southern California,Washington,3980520,59,62,3416,0
2024-01-28,Saint Louis,Richmond,3980514,61,72,1112,0
2024-01-28,South Carolina,Vanderbilt,3980558,91,74,18000,0
2024-01-28,George Mason,VCU,3980510,60,47,2048,0
2024-01-28,Evansville,Valparaiso,3996301,59,70,375,0
2024-01-28,Murray St.,Missouri St.,3996315,74,84,2163,0
2024-01-28,North Texas,UAB,3980555,87,72,1592,0
2024-01-28,South Dakota St.,Oral Roberts,3980373,96,80,2042,0
2024-01-28,IU Indy,Oakland,3980529,59,65,374,0
2024-01-28,Georgia Tech,Florida St.,3980560,67,78,2147,0
2024-01-28,UCLA,Washington St.,3980516,82,85,7241,0
2024-01-28,Alabama,Kentucky,3980559,91,74,2444,0
2024-01-28,Clemson,Wake Forest,3980561,73,59,990,0
2024-01-29,Holy Cross,Boston U.,3980566,61,50,1213,0
2024-01-29,Bethune-Cookman,Alcorn,3980575,66,58,443,0
2024-01-29,UMES,South Carolina St.,3980580,63,45,183,0
2024-01-29,Florida A&M,Jackson St.,3980567,60,79,550,0
2024-01-29,Coppin St.,Howard,3980569,63,58,478,0
2024-01-29,Delaware St.,N.C. Central,3980578,58,64,450,0
2024-01-29,Norfolk St.,Morgan St.,3980584,62,45,1253,0
2024-01-29,Prairie View,Alabama A&M,3980582,65,59,789,0
2024-01-29,Grambling,Ark.-Pine Bluff,3980564,49,56,1133,0
2024-01-29,Southern U.,Mississippi Val.,3980579,64,45,1586,0
2024-01-29,Texas Southern,Alabama St.,3980588,55,62,1128,0
2024-01-29,Auburn,Georgia,3980589,67,49,3165,0
2024-01-29,Mississippi St.,LSU,3980592,77,73,9121,0
2024-01-30,Lindenwood,Southeast Mo. St.,3980606,67,53,789,0
2024-01-30,Canisius,Niagara,3980641,55,65,601,0
2024-01-30,West Virginia,UCF,3980664,84,43,1608,0
2024-01-30,Rutgers,Michigan St.,3954228,64,82,1409,0
2024-01-30,Houston,Cincinnati,3980594,54,46,974,0
2024-01-31,VCU,Duquesne,3980691,64,51,5324,0
2024-01-31,Massachusetts,La Salle,3980675,61,63,3069,0
2024-01-31,Northern Ky.,Detroit Mercy,3980697,73,54,4122,0
2024-01-31,Army West Point,Colgate,3980696,55,52,2979,0
2024-01-31,IU Indy,Youngstown St.,3980698,69,63,349,0
2024-01-31,Texas St.,Old Dominion,3980695,58,66,3318,0
2024-01-31,San Jose St.,New Mexico,3980687,54,65,220,0
2024-01-31,Arkansas St.,South Alabama,3980671,73,61,2032,0
2024-01-31,George Washington,Rhode Island,3980685,52,66,512,0
2024-01-31,Marshall,App State,3980674,81,69,2095,0
2024-01-31,Charleston So.,Radford,3980855,73,58,297,0
2024-01-31,Bellarmine,FGCU,3980802,55,72,362,0
2024-01-31,Villanova,UConn,3980801,60,81,4109,0
2024-01-31,UNC Asheville,Gardner-Webb,3980800,72,58,341,0
2024-01-31,Ball St.,Kent St.,3980803,57,46,1073,0
2024-01-31,Georgia St.,James Madison,3980680,82,72,749,0
2024-01-31,UIC,UNI,3996074,43,65,927,0
2024-01-31,UAB,Fla. Atlantic,3980686,83,72,516,0
2024-01-31,Oklahoma,Kansas St.,3980676,66,63,3750,0
2024-01-31,Creighton,Marquette,3980792,76,71,1321,0
2024-01-31,Loyola Chicago,Saint Joseph's,3980784,50,61,579,0
2024-01-31,Tulane,Charlotte,3980780,70,68,1103,0
2024-01-31,Maryland,Indiana,3954596,73,87,7137,0
2024-01-31,Michigan,Illinois,3954296,64,77,2522,0
2024-01-31,Temple,Wichita St.,3980690,66,65,835,0
2024-01-31,USC Upstate,Presbyterian,3980689,62,58,215,0
2024-01-31,Longwood,High Point,3980688,53,64,1113,0
2024-01-31,Purdue Fort Wayne,Cleveland St.,3980684,60,70,534,0
2024-01-31,Bowling Green,NIU,3980679,72,54,2420,0
2024-01-31,Akron,Toledo,3980677,66,88,1004,0
2024-01-31,George Mason,Fordham,3980673,54,47,743,0
2024-01-31,Eastern Mich.,Western Mich.,3980670,49,76,1358,0
2024-01-31,Miami (OH),Central Mich.,3980872,59,64,361,0
2024-01-31,American,Lafayette,3980817,55,60,391,0
2024-01-31,St. Bonaventure,Davidson,3980818,57,65,194,0
2024-01-31,Dayton,Saint Louis,3980823,61,87,1879,0
2024-01-31,Eastern Ky.,Stetson,3980833,62,65,813,0
2024-01-31,Butler,DePaul,3980848,57,67,808,0
2024-01-31,Seton Hall,Georgetown,3980850,71,54,919,0
2024-01-31,St. John's (NY),Xavier,3980851,67,55,286,0
2024-01-31,Robert Morris,Milwaukee,3980852,43,61,347,0
2024-01-31,Navy,Lehigh,3980854,62,46,718,0
2024-01-31,Loyola Maryland,Bucknell,3980858,59,61,242,0
2024-01-31,Wright St.,Oakland,3980862,80,68,1103,0
2024-01-31,Ohio,Buffalo,3980863,63,81,1154,0
2024-01-31,UTSA,North Texas,3980692,75,67,924,0
2024-01-31,Kansas,BYU,3980681,67,53,2964,0
2024-01-31,Iowa St.,Oklahoma St.,3980693,78,67,9962,0
2024-01-31,Minnesota,Penn St.,3954255,64,80,3319,0
2024-01-31,Nebraska,Purdue,3953940,68,54,4408,0
2024-01-31,Northwestern,Iowa,3953902,74,110,7039,0
2024-01-31,Rice,SMU,3980682,69,60,804,0
2024-01-31,Air Force,Colorado St.,3980678,59,49,305,0
2024-01-31,Fresno St.,Boise St.,3980694,50,60,932,0
2024-01-31,Nevada,Utah St.,3980798,62,65,1189,0
2024-01-31,UNLV,Wyoming,3980672,58,51,2059,0
2024-02-01,Tennessee St.,Morehead St.,3980903,71,58,527,0
2024-02-01,UTRGV,Utah Tech,3980896,55,91,2573,0
2024-02-01,Kennesaw St.,Austin Peay,3980893,50,61,472,0
2024-02-01,Queens (NC),Lipscomb,3980933,63,76,55,0
2024-02-01,Maine,UMass Lowell,3980977,68,49,1072,0
2024-02-01,Niagara,Saint Peter's,3980976,85,51,312,0
2024-02-01,Stonehill,Sacred Heart,3980975,53,80,381,0
2024-02-01,Ohio St.,Wisconsin,3954162,87,49,6672,0
2024-02-01,East Carolina,Tulsa,3980980,56,48,968,0
2024-02-01,Coastal Carolina,Ga. Southern,3980983,73,55,681,0
2024-02-01,Virginia Tech,Virginia,3980986,76,63,8925,0
2024-02-01,Eastern Ill.,UT Martin,3980900,65,80,568,0
2024-02-01,Wake Forest,Miami (FL),3980991,54,72,811,0
2024-02-01,UMBC,Bryant,3981008,54,52,324,0
2024-02-01,Central Ark.,Jacksonville,3980906,71,58,427,0
2024-02-01,SIUE,Little Rock,3980904,67,61,360,0
2024-02-01,Lindenwood,Western Ill.,3980901,68,75,407,0
2024-02-01,Tennessee Tech,Southern Ind.,3980951,72,81,1171,0
2024-02-01,North Ala.,North Florida,3980947,60,51,1117,0
2024-02-01,LIU,FDU,3981024,56,59,130,0
2024-02-01,ETSU,Furman,3981025,78,59,659,0
2024-02-01,Rider,Fairfield,3981023,44,67,678,0
2024-02-01,NJIT,Binghamton,3981022,58,63,301,0
2024-02-01,Louisville,Syracuse,3981021,81,69,8254,0
2024-02-01,Pittsburgh,Duke,3981020,38,69,1199,0
2024-02-01,Chattanooga,Wofford,3981018,57,51,1405,0
2024-02-01,Georgia Tech,Notre Dame,3981017,48,85,1989,0
2024-02-01,Marist,Quinnipiac,3981014,62,64,1017,0
2024-02-01,Le Moyne,Wagner,3981013,56,45,410,0
2024-02-01,Georgia,Tennessee,3981009,73,95,2596,0
2024-02-01,Mount St. Mary's,Iona,3981006,55,48,304,0
2024-02-01,Kentucky,Mississippi St.,3981003,74,77,3743,0
2024-02-01,Siena,Manhattan,3981002,74,51,679,0
2024-02-01,Liberty,New Mexico St.,3980999,69,53,1126,0
2024-02-01,UAlbany,Vermont,3980894,59,64,1119,0
2024-02-01,Saint Francis,Central Conn. St.,3980892,58,64,506,0
2024-02-01,UT Arlington,Southern Utah,3980993,85,59,1290,0
2024-02-01,Clemson,Boston College,3980562,65,55,872,0
2024-02-01,Southern Miss.,Louisiana,3980970,55,48,1606,0
2024-02-01,Louisiana Tech,FIU,3980897,71,73,1902,0
2024-02-01,Southeastern La.,UIW,3980992,93,86,1248,0
2024-02-01,Nicholls,Northwestern St.,3980887,60,57,412,0
2024-02-01,Vanderbilt,Ole Miss,3980888,61,67,2106,0
2024-02-01,New Orleans,Houston Christian,3980891,71,61,375,0
2024-02-01,ULM,Troy,3980996,83,94,3147,0
2024-02-01,Jacksonville St.,UTEP,3980997,70,62,1025,0
2024-02-01,Sam Houston,Western Ky.,3980998,87,81,415,0
2024-02-01,Tarleton St.,Abilene Christian,3981016,74,66,1555,0
2024-02-01,McNeese,East Texas A&M,3981015,70,94,1687,0
2024-02-01,Memphis,South Fla.,3981019,46,69,995,0
2024-02-01,North Dakota St.,South Dakota St.,3981011,58,65,1683,0
2024-02-01,North Dakota,South Dakota,3981005,53,69,1366,0
2024-02-01,Weber St.,Northern Ariz.,3980989,65,85,255,0
2024-02-01,St. Thomas (MN),Omaha,3981001,88,83,405,0
2024-02-01,Auburn,South Carolina,3981000,54,76,4814,0
2024-02-01,NC State,North Carolina,3981026,63,59,5500,0
2024-02-01,Utah Valley,SFA,3980974,63,72,521,0
2024-02-01,Denver,Kansas City,3980985,65,50,245,0
2024-02-01,Baylor,Texas,3980885,55,67,6015,0
